symbol,code,name,change_date,total_shares
sz002037,002037,保利联合,2025-06-30,483883566.0
sz002038,002038,双鹭药业,2025-06-30,1027350000.0
sz002039,002039,黔源电力,2025-06-30,427558126.0
sz002040,002040,南 京 港,2025-12-22,487946985.0
sz002041,002041,登海种业,2025-06-30,880000000.0
sz002042,002042,华孚时尚,2025-06-30,1700681355.0
sz002043,002043,兔 宝 宝,2025-08-05,829754480.0
sz002044,002044,美年健康,2025-06-30,3914253923.0
sz002045,002045,国光电器,2025-06-30,562483132.0
sz002046,002046,国机精工,2026-03-18,536190854.00000006
sz002048,002048,宁波华翔,2026-03-03,813833122.0
sz002049,002049,紫光国微,2025-12-31,849624657.0
sz002050,002050,三花智控,2025-12-31,4208013935.0
sz002051,002051,中工国际,2025-06-30,1237408937.0
sz002052,002052,同洲电子,2025-07-31,752439694.0
sz002053,002053,云南能投,2025-12-31,920729464.0
sz002054,002054,德美化工,2025-06-30,482115452.0
sz002056,002056,横店东磁,2025-12-31,1626712074.0000002
sz002057,002057,中钢天源,2025-06-30,753883706.0
sz002059,002059,云南旅游,2025-06-30,1012434813.0
sz002060,002060,广东建工,2025-06-30,3754393241.9999995
sz002061,002061,浙江交科,2025-11-14,2674299530.0
sz002062,002062,宏润建设,2025-09-04,1237270889.0
sz002063,002063,远光软件,2025-06-30,1905096000.0
sz002064,002064,华峰化学,2025-12-31,4962543897.0
sz002065,002065,东华软件,2025-06-30,3205482375.0
sz002066,002066,瑞泰科技,2025-07-14,234907000.0
sz002067,002067,景兴纸业,2026-02-24,1474853853.0
sz002068,002068,黑猫股份,2025-06-30,735345196.0
sz002069,002069,獐子岛,2025-06-30,711112194.0
sz002072,002072,凯瑞德,2025-12-31,367680000.0
sz002073,002073,软控股份,2025-10-23,1019726423.0000001
sz002074,002074,国轩高科,2025-12-31,1814113804.0
sz002075,002075,沙钢股份,2025-06-30,2193825445.0
sz002077,002077,大港股份,2025-06-30,580348513.0
sz002078,002078,太阳纸业,2025-06-30,2794535119.0
sz002079,002079,苏州固锝,2025-12-10,810609616.0
sz002080,002080,中材科技,2025-12-31,1678123584.0
sz002081,002081,金 螳 螂,2025-06-30,2655323689.0
sz002082,002082,万邦德,2025-06-30,611689055.0
sz002083,002083,孚日股份,2025-06-30,946639011.9999999
sz002084,002084,海鸥住工,2026-02-03,646056040.0
sz002085,002085,万丰奥威,2025-06-30,2123297520.0
sz002086,002086,东方海洋,2025-07-09,1958946500.0
sz002088,002088,鲁阳节能,2025-07-02,513122586.0
sz002090,002090,金智科技,2025-06-30,400577071.0
sz002091,002091,江苏国泰,2025-12-31,1627714690.0
sz002092,002092,中泰化学,2025-12-31,2590019517.0
sz002093,002093,国脉科技,2025-12-25,1007500000.0
sz002094,002094,青岛金王,2025-06-30,690897549.0
sz002095,002095,生 意 宝,2025-06-30,252720000.0
sz002096,002096,易普力,2026-02-03,1240440770.0
sz002097,002097,山河智能,2025-06-30,1074617264.0
sz002098,002098,浔兴股份,2025-06-30,358000000.0
sz002099,002099,海翔药业,2025-06-30,1618715253.0
sz002100,002100,天康生物,2025-06-30,1365251515.0
sz002101,002101,广东鸿图,2025-06-30,664376239.0
sz002102,002102,能特科技,2025-07-31,2475626790.0
sz002103,002103,广博股份,2025-06-30,534272953.0
sz002104,002104,恒宝股份,2025-12-31,708339154.0
sz002105,002105,信隆健康,2025-12-22,366241950.0
sz002106,002106,莱宝高科,2025-06-30,705816160.0
sz002107,002107,沃华医药,2025-12-31,577209600.0
sz002108,002108,沧州明珠,2025-10-17,1648598206.0
sz002109,002109,兴化股份,2025-06-30,1276269851.0
sz002110,002110,三钢闽光,2025-06-30,2429076227.0
sz002111,002111,威海广泰,2025-12-31,532010391.0
sz002112,002112,三变科技,2025-07-15,294131282.0
sz002114,002114,罗平锌电,2025-06-30,323395267.0
sz002115,002115,三维通信,2025-06-30,810991332.0
sz002116,002116,中国海诚,2025-12-30,465794049.0
sz002117,002117,东港股份,2025-06-30,523720955.00000006
sz002119,002119,康强电子,2025-06-30,375284000.0
sz002120,002120,韵达股份,2025-12-31,2899201071.0
sz002121,002121,科陆电子,2025-12-31,1660816688.0000002
sz002123,002123,梦网科技,2025-06-30,805420589.9999999
sz002124,002124,天邦食品,2025-06-30,2221933832.0
sz002125,002125,湘潭电化,2025-12-31,629486843.0
sz002126,002126,银轮股份,2025-12-31,845709424.0
sz002127,002127,南极电商,2025-06-30,2454870403.0
sz002128,002128,电投能源,2025-06-30,2241573493.0
sz002129,002129,TCL中环,2025-12-31,4043115773.0
sz002130,002130,沃尔核材,2026-02-13,1399887362.0000002
sz002131,002131,利欧股份,2025-06-30,6771778702.999999
sz002132,002132,恒星科技,2025-06-30,1401544698.0
sz002133,002133,广宇集团,2025-06-30,774144175.0
sz002134,002134,天津普林,2025-12-31,246541120.0
sz002135,002135,东南网架,2026-03-23,1115520944.0
sz002136,002136,安 纳 达,2025-12-31,215020000.0
sz002137,002137,实益达,2025-06-30,577504854.0
sz002138,002138,顺络电子,2025-12-31,806318354.0
sz002139,002139,拓邦股份,2025-06-30,1246834988.0
sz002140,002140,东华科技,2025-12-05,708013872.0
sz002141,002141,贤丰控股,2025-06-30,1032935798.0000001
sz002142,002142,宁波银行,2025-06-30,6603590792.0
sz002144,002144,宏达高科,2025-06-30,176762527.99999997
sz002145,002145,钛能化学,2025-06-30,3806672183.0
sz002146,002146,荣盛发展,2025-06-30,4348163851.0
sz002148,002148,北纬科技,2025-06-30,558987330.0
sz002149,002149,西部材料,2025-06-30,488214274.0
sz002150,002150,正泰电源,2025-12-25,360868803.0
sz002151,002151,北斗星通,2025-12-31,542910913.0
sz002152,002152,广电运通,2025-12-31,2483382898.0
sz002153,002153,石基信息,2025-12-31,2729193841.0000005
sz002154,002154,报 喜 鸟,2025-06-30,1459333728.9999998
sz002155,002155,湖南黄金,2025-06-30,1562651316.0
sz002156,002156,通富微电,2025-06-30,1517596912.0
sz002158,002158,汉钟精机,2025-06-30,534724139.0
sz002159,002159,三特索道,2025-06-30,177301325.0
sz002160,002160,常铝股份,2026-01-19,1032781167.0
sz002161,002161,远 望 谷,2025-06-30,739757400.0
sz002163,002163,海南发展,2025-06-30,844957867.0
sz002164,002164,宁波东力,2025-06-30,532173689.0
sz002165,002165,红 宝 丽,2025-06-30,735269837.0
sz002166,002166,莱茵生物,2025-11-21,741609425.0
sz002167,002167,东方锆业,2025-06-30,774673300.0
sz002169,002169,智光电气,2025-06-30,782704094.0
sz002170,002170,芭田股份,2025-10-15,967669957.0
sz002171,002171,楚江新材,2025-08-13,1622937872.0
sz002172,002172,澳洋健康,2025-06-30,765732360.0
sz002173,002173,创新医疗,2026-03-23,441284352.0
sz002174,002174,游族网络,2026-01-29,979810967.0
sz002175,002175,东方智造,2025-06-30,1276780727.0
sz002176,002176,江特电机,2025-06-30,1706325581.0
sz002177,002177,御银股份,2025-06-30,761191294.0
sz002178,002178,延华智能,2025-06-30,712153000.9999999
sz002179,002179,中航光电,2026-03-05,2117427561.0
sz002180,002180,纳思达,2025-08-13,1421878923.0
sz002181,002181,粤 传 媒,2026-01-30,1161058174.0
sz002182,002182,宝武镁业,2025-06-30,991791553.0
sz002183,002183,怡 亚 通,2025-06-30,2597009091.0
sz002184,002184,海得控制,2025-06-30,351908370.0
sz002185,002185,华天科技,2026-02-09,3266317848.0
sz002186,002186,全 聚 德,2025-06-30,306921588.0
sz002187,002187,广百股份,2025-12-31,700894633.0
sz002188,002188,中天服务,2025-06-30,327103864.0
sz002189,002189,中光学,2025-06-30,261199273.0
sz002190,002190,成飞集成,2025-12-31,358729343.0
sz002191,002191,劲嘉股份,2025-06-30,1451778834.0
sz002192,002192,融捷股份,2025-12-31,259655203.0
sz002193,002193,如意集团,2025-06-30,261715550.0
sz002194,002194,武汉凡谷,2025-06-30,683285806.0
sz002195,002195,岩山科技,2025-07-22,5670554696.0
sz002196,002196,方正电机,2025-06-30,495871930.0
sz002197,002197,证通电子,2025-06-30,614362928.0
sz002198,002198,嘉应制药,2025-10-10,507509848.0
sz002201,002201,九鼎新材,2025-06-30,651636241.0
sz002202,002202,金风科技,2026-02-26,4223788647.0
sz002203,002203,海亮股份,2025-09-26,2291755274.0
sz002204,002204,大连重工,2025-06-30,1931370032.0
sz002205,002205,国统股份,2025-06-30,185843228.00000003
sz002206,002206,海 利 得,2025-10-15,1162207220.0
sz002207,002207,准油股份,2025-06-30,262055377.99999997
sz002208,002208,合肥城建,2025-06-30,803291894.0
sz002209,002209,达 意 隆,2025-11-14,199029050.0
sz002210,002210,飞马国际,2025-06-30,2661232774.0
sz002212,002212,天融信,2025-06-30,1179453879.0
sz002213,002213,大为股份,2025-12-31,237484919.99999997
sz002215,002215,诺 普 信,2026-01-22,1004633809.9999999
sz002216,002216,三全食品,2025-06-30,879184048.0
sz002217,002217,合力泰,2026-03-06,7479398928.0
sz002218,002218,拓日新能,2025-06-30,1413020549.0
sz002219,002219,新里程,2025-06-30,3387381753.0
sz002221,002221,东华能源,2025-06-30,1576127766.9999998
sz002222,002222,福晶科技,2025-06-30,470250000.0
sz002223,002223,鱼跃医疗,2025-06-30,1002476929.0
sz002224,002224,三 力 士,2025-09-30,902116324.0
sz002225,002225,濮耐股份,2025-08-20,1159239147.0
sz002226,002226,江南化工,2025-06-30,2648922855.0
sz002227,002227,奥 特 迅,2025-06-30,247806169.99999997
sz002228,002228,合兴包装,2025-10-30,1213385629.0
sz002229,002229,鸿博股份,2025-06-30,496191488.0
sz002230,002230,科大讯飞,2025-06-30,2311692581.0
sz002232,002232,启明信息,2025-12-31,408548455.00000006
sz002233,002233,塔牌集团,2026-02-26,1174150508.0
sz002234,002234,民和股份,2025-12-31,348960212.0
sz002235,002235,安妮股份,2025-06-30,579572284.0
sz002236,002236,大华股份,2025-12-02,3286755574.0
sz002237,002237,恒邦股份,2025-12-31,1429970407.9999998
sz002238,002238,天威视讯,2025-06-30,802559160.0
sz002239,002239,奥特佳,2026-02-07,3318336316.0
sz002240,002240,盛新锂能,2025-12-31,915293872.0
sz002241,002241,歌尔股份,2025-11-05,3545644932.0000005
sz002242,002242,九阳股份,2025-12-31,763017000.0
sz002243,002243,力合科创,2025-12-31,1210604219.0
sz002244,002244,滨江集团,2025-06-30,3111443890.0000005
sz002245,002245,蔚蓝锂芯,2025-06-30,1153587037.0
sz002246,002246,北化股份,2025-06-30,549034794.0
sz002247,002247,聚力文化,2025-06-30,850870049.0
sz002248,002248,华东数控,2025-06-30,307495600.0
sz002249,002249,大洋电机,2025-12-31,2462451193.0
sz002250,002250,联化科技,2025-11-10,899873217.0
sz002251,002251,步步高,2025-09-15,2688699689.0
sz002252,002252,上海莱士,2025-12-31,6637984837.0
sz002254,002254,泰和新材,2026-02-03,857057182.9999999
sz002255,002255,海陆重工,2025-12-31,830881055.0
sz002256,002256,兆新股份,2025-09-26,1993944778.0
sz002258,002258,利尔化学,2025-12-31,800437228.0
sz002259,002259,升达林业,2025-06-30,752328267.0
sz002261,002261,拓维信息,2025-10-16,1259831474.0
sz002262,002262,恩华药业,2025-08-14,1015786583.0
sz002263,002263,大东南,2025-06-30,1878360100.0
sz002264,002264,新 华 都,2025-10-29,719811300.0
sz002265,002265,建设工业,2026-01-05,1033040407.0
sz002266,002266,浙富控股,2025-06-30,5219271402.0
sz002267,002267,陕天然气,2025-06-30,1112075445.0
sz002268,002268,电科网安,2025-08-29,845636083.0000001
sz002269,002269,美邦服饰,2025-06-30,2512500000.0
sz002270,002270,华明装备,2025-12-31,896225431.0
sz002271,002271,东方雨虹,2025-06-30,2388699866.0
sz002272,002272,川润股份,2025-06-30,484877300.00000006
sz002273,002273,水晶光电,2025-08-05,1390632221.0000002
sz002274,002274,华昌化工,2025-06-30,952364646.0000001
sz002275,002275,桂林三金,2025-06-30,587568600.0
sz002276,002276,万马股份,2025-11-13,1011075445.9999999
sz002277,002277,友阿股份,2025-06-30,1394172800.0
sz002278,002278,神开股份,2026-03-16,390037914.0
sz002279,002279,久其软件,2025-06-30,862206871.0
sz002281,002281,光迅科技,2025-12-25,806675752.0000001
sz002282,002282,博深股份,2025-12-31,526838347.99999994
sz002283,002283,天润工业,2025-06-30,1139457178.0
sz002284,002284,亚太股份,2025-06-30,739100347.9999999
sz002285,002285,世联行,2025-06-30,1992829038.0
sz002286,002286,保龄宝,2025-10-21,380567380.0
sz002287,002287,奇正藏药,2025-09-02,572118203.0
sz002290,002290,禾盛新材,2025-12-31,248112330.0
sz002291,002291,遥望科技,2026-01-28,935130353.0
sz002292,002292,奥飞娱乐,2025-06-30,1478699696.9999998
sz002293,002293,罗莱生活,2025-11-04,833842481.0
sz002294,002294,信立泰,2025-06-30,1114816535.0
sz002295,002295,精艺股份,2025-06-30,250616000.0
sz002296,002296,辉煌科技,2025-06-30,389580420.0
sz002297,002297,博云新材,2025-06-30,573104819.0
sz002298,002298,中电鑫龙,2025-06-30,740110901.0
sz002299,002299,圣农发展,2026-01-23,1243111721.0
sz002300,002300,太阳电缆,2025-06-30,722333700.0
sz002301,002301,齐心集团,2025-06-30,721307933.0
sz002302,002302,西部建设,2025-06-30,1262354304.0
sz002303,002303,美盈森,2025-06-30,1531323685.0
sz002304,002304,洋河股份,2025-06-30,1506445074.0
sz002307,002307,北新路桥,2025-12-26,1648779056.0
sz002309,002309,中利集团,2026-03-06,3007665385.0000005
sz002310,002310,东方新能,2025-06-30,5999322117.0
sz002311,002311,海大集团,2025-06-30,1663749970.0
sz002312,002312,川发龙蟒,2025-12-29,1887709244.0
sz002313,002313,日海智能,2025-06-30,374400000.0
sz002314,002314,南山控股,2025-06-30,2707782513.0
sz002315,002315,焦点科技,2025-12-31,317235869.0
sz002316,002316,亚联发展,2025-12-31,393120000.0
sz002317,002317,众生药业,2025-07-30,849930477.0
sz002318,002318,久立特材,2026-03-25,977170720.0
sz002319,002319,乐通股份,2025-06-30,209472510.0
sz002320,002320,海峡股份,2025-06-30,2228933187.0
sz002321,002321,华英农业,2025-06-30,2132890070.9999998
sz002322,002322,理工能科,2026-01-09,365527970.0
sz002323,002323,雅博股份,2025-06-30,2120855142.0
sz002324,002324,普利特,2025-06-30,1112336248.0
sz002326,002326,永太科技,2025-10-31,925127636.0
sz002327,002327,富安娜,2026-01-07,838245539.0
sz002328,002328,新朋股份,2025-06-30,771770000.0
sz002329,002329,皇氏集团,2025-06-30,832403985.0
sz002330,002330,得利斯,2025-06-30,635315290.0
sz002331,002331,皖通科技,2025-10-16,428431749.0
sz002332,002332,仙琚制药,2025-06-30,989204866.0
sz002333,002333,罗普斯金,2026-02-24,674924800.0
sz002334,002334,英威腾,2025-11-14,822740600.0
sz002335,002335,科华数据,2025-06-30,515414041.0
sz002337,002337,赛象科技,2025-06-30,588615750.0
sz002338,002338,奥普光电,2025-06-30,240000000.0
sz002339,002339,积成电子,2025-06-30,504092274.00000006
sz002340,002340,格林美,2026-02-04,5103333507.0
sz002342,002342,巨力索具,2025-06-30,960000000.0
sz002343,002343,慈文传媒,2025-10-31,473680286.0
sz002344,002344,海宁皮城,2025-06-30,1282616960.0
sz002345,002345,潮宏基,2025-12-31,888512706.9999999
sz002346,002346,柘中股份,2025-06-30,441575415.99999994
sz002347,002347,泰尔股份,2025-06-30,504702276.0
sz002348,002348,高乐股份,2025-06-30,947200000.0
sz002349,002349,精华制药,2025-06-30,829674908.0
sz002350,002350,北京科锐,2025-09-29,542331351.0
sz002351,002351,漫步者,2025-12-31,889107000.0
sz002352,002352,顺丰控股,2025-09-29,5039430409.0
sz002353,002353,杰瑞股份,2025-06-30,1023855833.0
sz002354,002354,天娱数科,2025-07-04,1654585820.0
sz002355,002355,兴民智通,2025-09-17,668481000.0
sz002356,002356,赫美集团,2025-06-30,1311254521.0
sz002357,002357,富临运业,2025-06-30,313489036.0
sz002358,002358,森源电气,2025-06-30,929756977.0
sz002360,002360,同德化工,2025-06-30,401774248.0
sz002361,002361,神剑股份,2025-06-30,951034969.0
sz002362,002362,汉王科技,2025-12-31,244454646.0
sz002363,002363,隆基机械,2025-08-11,416895301.00000006
sz002364,002364,中恒电气,2025-06-30,563564960.0
sz002365,002365,永安药业,2025-06-30,294682500.0
sz002366,002366,融发核电,2026-01-13,2080937640.0
sz002367,002367,康力电梯,2025-12-31,797745456.0
sz002368,002368,太极股份,2025-06-30,623231286.0
sz002369,002369,卓翼科技,2025-06-30,566956280.0
sz002370,002370,亚太药业,2025-06-30,745667530.0
sz002371,002371,北方华创,2026-02-10,724832616.0
sz002372,002372,伟星新材,2025-06-30,1592037988.0
sz002373,002373,千方科技,2025-06-30,1580188215.0
sz002374,002374,中锐股份,2025-06-30,1085209283.0
sz002375,002375,亚厦股份,2025-06-30,1339996498.0000002
sz002376,002376,新北洋,2025-06-30,810562541.0
sz002377,002377,国创高新,2025-06-30,916325201.0
sz002378,002378,章源钨业,2025-06-30,1201417666.0
sz002379,002379,宏桥控股,2026-01-13,13031118202.0
sz002380,002380,科远智慧,2025-06-30,239991649.0
sz002381,002381,双箭股份,2025-12-31,411577779.0
sz002382,002382,蓝帆医疗,2025-12-31,1007138056.0000001
sz002383,002383,合众思壮,2025-06-30,740360304.9999999
sz002384,002384,东山精密,2025-06-30,1831607532.0
sz002385,002385,大北农,2025-06-30,4300078565.0
sz002386,002386,天原股份,2025-12-31,1301647073.0
sz002387,002387,维信诺,2025-06-30,1396788660.0
sz002388,002388,新亚制程,2025-06-30,510697600.0
sz002389,002389,航天彩虹,2025-12-31,984916021.0
sz002390,002390,信邦制药,2025-06-30,1943851868.0
sz002391,002391,长青股份,2025-06-30,649592550.0
sz002392,002392,北京利尔,2025-06-30,1190490839.0
sz002393,002393,力生制药,2026-01-27,257586843.0
sz002394,002394,联发股份,2025-06-30,323700000.0
sz002395,002395,双象股份,2025-06-30,268209000.0
sz002396,002396,星网锐捷,2025-12-31,585695098.0
sz002397,002397,梦洁股份,2025-06-30,747781443.0
sz002398,002398,垒知集团,2025-12-31,698037488.0
sz002399,002399,海普瑞,2025-06-30,1467296204.0000002
sz002400,002400,省广集团,2025-06-30,1743337128.0
sz002401,002401,中远海科,2025-12-31,371668440.0
sz002402,002402,和而泰,2026-01-14,924638285.0
sz002403,002403,爱仕达,2025-06-30,340638579.0
sz002404,002404,嘉欣丝绸,2025-06-30,560051541.0
sz002405,002405,四维图新,2025-08-11,2370648814.0
sz002406,002406,远东传动,2025-12-31,730225082.0
sz002407,002407,多氟多,2025-06-30,1190432569.0
sz002408,002408,齐翔腾达,2025-12-31,2842851691.0
sz002409,002409,雅克科技,2025-06-30,475927678.0
sz002410,002410,广联达,2025-12-31,1651944342.0
sz002412,002412,汉森制药,2025-06-30,503200000.0
sz002413,002413,雷科防务,2026-01-22,1319340725.0
sz002414,002414,高德红外,2025-06-30,4270736108.0000005
sz002415,002415,海康威视,2025-09-04,9164871550.0
sz002416,002416,爱施德,2025-06-30,1239281806.0
sz002418,002418,康盛股份,2025-06-30,1136400000.0
sz002419,002419,天虹股份,2025-12-31,1168847750.0
