label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,step_up,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,avg_scale,median_scale,min_scale,share_below_1,share_at_severe_scale,avg_turnover,annualized_turnover,moderate_or_worse_share,severe_share,recovery_band_share,n_scale_changes
dd7_8_sc90_80_rec40_step10,0.07,0.08,0.9,0.8,0.04,0.01,2.0,0.23155240410723654,0.10073780203768659,2.2985651803343043,-0.13125451475640526,28.079773046557758,2010-02-02,2026-04-09,3928,0.9619526476578412,1.0,0.8,0.2637474541751528,0.08324847250509165,0.0014052953156822809,0.35413441955193475,0.32331975560081466,0.08223014256619145,0.1794806517311609,305
dd7_10_sc90_70_rec30_step20,0.07,0.1,0.9,0.7,0.03,0.02,2.0,0.23424213917864756,0.10191157316723903,2.298484184855544,-0.1315385631080177,29.1246351946756,2010-02-02,2026-04-09,3928,0.9685692464358452,1.0,0.7,0.2324338085539715,0.03665987780040733,0.0012474541751527496,0.3143584521384929,0.4175152749490835,0.03665987780040733,0.27036659877800406,138
dd7_10_sc95_70_rec30_step10,0.07,0.1,0.95,0.7,0.03,0.01,2.0,0.23430454014957758,0.10194341463615487,2.2983783796710298,-0.13048188240583714,29.149288587735704,2010-02-02,2026-04-09,3928,0.9711965376782077,1.0,0.7,0.24414460285132383,0.03844195519348269,0.0010488798370672102,0.264317718940937,0.4170061099796334,0.03844195519348269,0.2685845213849287,218
dd7_9_sc85_80_rec30_step20,0.07,0.09,0.85,0.8,0.03,0.02,2.0,0.23288168356220607,0.10132516528835782,2.29835976975173,-0.13159329229634464,28.591824104193822,2010-02-02,2026-04-09,3928,0.9617260692464358,1.0,0.8,0.26629327902240324,0.05473523421588595,0.0013340122199592668,0.33617107942973523,0.4210794297352342,0.05473523421588595,0.2780040733197556,167
dd7_10_sc95_75_rec40_step20,0.07,0.1,0.95,0.75,0.04,0.02,2.0,0.23759913227850848,0.1033797676403161,2.2983136613846424,-0.1338413408075878,30.478133529640274,2010-02-02,2026-04-09,3928,0.9797708757637474,1.0,0.75,0.20366598778004075,0.03895112016293279,0.0010514256619144607,0.2649592668024441,0.31720977596741345,0.03895112016293279,0.17006109979633402,131
dd7_10_sc95_70_rec40_step10,0.07,0.1,0.95,0.7,0.04,0.01,2.0,0.23470171795063433,0.10213088947868357,2.2980483098565445,-0.13048188240583702,29.306649919718257,2010-02-02,2026-04-09,3928,0.9722963340122199,1.0,0.7,0.2219959266802444,0.03844195519348269,0.0010692464358452143,0.269450101832994,0.31924643584521384,0.03844195519348269,0.1705702647657841,223
dd7_8_sc90_70_rec40_step10,0.07,0.08,0.9,0.7,0.04,0.01,2.0,0.2229017046559758,0.09700050628564016,2.2979437241243956,-0.12576488261836383,24.945156681622578,2010-02-02,2026-04-09,3928,0.9394195519348268,1.0,0.7,0.2930244399185336,0.0814663951120163,0.0018991853360488802,0.4785947046843178,0.3314663951120163,0.08121181262729124,0.18609979633401222,389
dd7_10_sc95_75_rec40_step10,0.07,0.1,0.95,0.75,0.04,0.01,2.0,0.2362759168701507,0.10282183101205813,2.297915866159222,-0.1322277595533039,29.937956881618803,2010-02-02,2026-04-09,3928,0.9767362525458249,1.0,0.75,0.21817718940936864,0.03844195519348269,0.0009495926680244402,0.23929735234215893,0.31771894093686354,0.03844195519348269,0.17006109979633402,202
dd7_10_sc90_80_rec30_step20,0.07,0.1,0.9,0.8,0.03,0.02,2.0,0.23612462083884256,0.10275899167654723,2.297848752565499,-0.13413108588487366,29.87675036856374,2010-02-02,2026-04-09,3928,0.9738034623217924,1.0,0.8,0.23090631364562117,0.03640529531568228,0.0010081466395112015,0.2540529531568228,0.41624236252545826,0.03640529531568228,0.2724032586558045,118
dd7_10_sc85_80_rec30_step20,0.07,0.1,0.85,0.8,0.03,0.02,2.0,0.23316703003536654,0.10147497764607454,2.297778579943214,-0.13213323358991869,28.702839501651418,2010-02-02,2026-04-09,3928,0.9628665987780041,1.0,0.8,0.26629327902240324,0.03538696537678208,0.001145621181262729,0.28869653767820774,0.42082484725050917,0.03538696537678208,0.2780040733197556,139
dd7_8_sc90_70_rec40_step20,0.07,0.08,0.9,0.7,0.04,0.02,2.0,0.22764737801294888,0.09907555709226742,2.297714842026522,-0.12576488261836394,26.62318117686692,2010-02-02,2026-04-09,3928,0.9492718940936863,1.0,0.7,0.25127291242362526,0.08579429735234216,0.002092668024439919,0.5273523421588596,0.3304480651731161,0.08528513238289205,0.18177189409368635,234
dd7_10_sc95_80_rec30_step20,0.07,0.1,0.95,0.8,0.03,0.02,2.0,0.2384186684531857,0.10377016330813349,2.297564741661137,-0.13592632015409234,30.817117068466423,2010-02-02,2026-04-09,3928,0.9826298370672096,1.0,0.8,0.2209775967413442,0.038696537678207736,0.0009317718940936866,0.23480651731160904,0.41318737270875766,0.038696537678207736,0.2685845213849287,121
dd7_9_sc85_70_rec40_step10,0.07,0.09,0.85,0.7,0.04,0.01,2.0,0.22784264964329481,0.09917136515930763,2.2974640842877503,-0.12694177984261967,26.694361650885885,2010-02-02,2026-04-09,3928,0.9494577393075356,1.0,0.7,0.28487780040733196,0.05524439918533605,0.0016395112016293282,0.4131568228105907,0.32866598778004075,0.05524439918533605,0.18177189409368635,338
dd7_8_sc90_80_rec30_step20,0.07,0.08,0.9,0.8,0.03,0.02,2.0,0.2328139549397894,0.10134010132276827,2.297352695536359,-0.13125451475640515,28.565531188242726,2010-02-02,2026-04-09,3928,0.9646588594704685,1.0,0.8,0.24490835030549898,0.0845213849287169,0.0015478615071283096,0.390061099796334,0.4195519348268839,0.0824847250509165,0.2754582484725051,186
dd7_8_sc90_75_rec30_step20,0.07,0.08,0.9,0.75,0.03,0.02,2.0,0.2297216751097071,0.09999599713584494,2.2973087092439246,-0.12851178415626408,27.388155515085494,2010-02-02,2026-04-09,3928,0.9560590631364563,1.0,0.75,0.25509164969450104,0.08503054989816701,0.0017897148676171081,0.4510081466395112,0.4218431771894094,0.0840122199592668,0.27647657841140527,212
dd7_8_sc85_70_rec30_step20,0.07,0.08,0.85,0.7,0.03,0.02,2.0,0.2255267637269387,0.09817385923123653,2.2972180730487324,-0.12510072555503027,25.861147867381106,2010-02-02,2026-04-09,3928,0.9407255600814663,1.0,0.7,0.2965885947046843,0.08477596741344195,0.002092668024439919,0.5273523421588596,0.4315173116089613,0.0840122199592668,0.28411405295315684,234
dd7_10_sc95_75_rec30_step10,0.07,0.1,0.95,0.75,0.03,0.01,2.0,0.23592220670947928,0.10271257239845369,2.296916542935605,-0.13222775955330368,29.795041780917966,2010-02-02,2026-04-09,3928,0.9758986761710793,1.0,0.75,0.23752545824847252,0.03844195519348269,0.0009292260692464362,0.23416496945010193,0.41522403258655805,0.03844195519348269,0.26782077393075354,197
dd7_10_sc95_75_rec30_step20,0.07,0.1,0.95,0.75,0.03,0.02,2.0,0.23719170760234443,0.1032838175581017,2.2965040720818983,-0.1338413408075878,30.310874841408637,2010-02-02,2026-04-09,3928,0.9791598778004073,1.0,0.75,0.2225050916496945,0.03895112016293279,0.0010361507128309575,0.26110997963340127,0.4142057026476578,0.03895112016293279,0.2668024439918534,128
dd7_10_sc95_80_rec40_step10,0.07,0.1,0.95,0.8,0.04,0.01,2.0,0.2375525788618127,0.10344394833874615,2.296437661910422,-0.13429911232954195,30.458979780302744,2010-02-02,2026-04-09,3928,0.9805549898167005,1.0,0.8,0.215122199592668,0.03844195519348269,0.0008350305498981673,0.21042769857433816,0.3167006109979633,0.03844195519348269,0.17184317718940936,182
dd7_9_sc95_80_rec30_step10,0.07,0.09,0.95,0.8,0.03,0.01,2.0,0.23553163852469128,0.10256855781482432,2.2963337258764662,-0.1337452706892841,29.637954013801416,2010-02-02,2026-04-09,3928,0.9740300407331975,1.0,0.8,0.24261710794297353,0.059063136456211814,0.0009368635437881876,0.23608961303462328,0.4157331975560081,0.059063136456211814,0.2724032586558045,202
dd7_8_sc95_80_rec40_step20,0.07,0.08,0.95,0.8,0.04,0.02,2.0,0.23419336816771463,0.10198596833699809,2.2963293086932905,-0.13191434213964004,29.10537989923984,2010-02-02,2026-04-09,3928,0.970519348268839,1.0,0.8,0.21817718940936864,0.08528513238289205,0.0015122199592668025,0.38107942973523423,0.3215376782077393,0.0840122199592668,0.1774439918533605,183
dd7_10_sc95_70_rec40_step20,0.07,0.1,0.95,0.7,0.04,0.02,2.0,0.23630937267044638,0.10290814291953418,2.296313644054593,-0.13255635896335494,29.951506719841067,2010-02-02,2026-04-09,3928,0.9764154786150712,1.0,0.7,0.20468431771894094,0.03920570264765784,0.0011659877800407339,0.29382892057026494,0.31771894093686354,0.03920570264765784,0.16929735234215887,140
dd7_8_sc95_70_rec30_step20,0.07,0.08,0.95,0.7,0.03,0.02,2.0,0.22621258919081288,0.09851822474836525,2.29614966945054,-0.1264288770159595,26.105411233783705,2010-02-02,2026-04-09,3928,0.9478589613034623,1.0,0.7,0.27265784114052954,0.08579429735234216,0.0020213849287169052,0.5093890020366602,0.42769857433808556,0.08477596741344195,0.280040733197556,227
dd7_8_sc95_75_rec40_step10,0.07,0.08,0.95,0.75,0.04,0.01,2.0,0.22740198368184972,0.09904037528310232,2.296053332106544,-0.1291736934664176,26.533973335677896,2010-02-02,2026-04-09,3928,0.9541573319755602,1.0,0.75,0.27520366598778007,0.08477596741344195,0.0016013238289205704,0.40353360488798373,0.3261201629327902,0.0835030549898167,0.18177189409368635,338
dd7_9_sc95_75_rec40_step10,0.07,0.09,0.95,0.75,0.04,0.01,2.0,0.23270728455188583,0.10135313254270255,2.2960048566218765,-0.13156962103283287,28.524165136592664,2010-02-02,2026-04-09,3928,0.9676909368635438,1.0,0.75,0.23676171079429736,0.05957230142566192,0.0012143584521384931,0.30601832993890027,0.3225560081466395,0.05957230142566192,0.17693482688391038,256
dd7_8_sc90_70_rec30_step20,0.07,0.08,0.9,0.7,0.03,0.02,2.0,0.22585419099731108,0.09837393158403589,2.2958743984362893,-0.1257648826183636,25.97750548243793,2010-02-02,2026-04-09,3928,0.9446537678207739,1.0,0.7,0.2754582484725051,0.08604887983706722,0.002072301425661915,0.5222199592668025,0.42922606924643586,0.08477596741344195,0.2813136456211813,231
dd7_10_sc95_80_rec30_step10,0.07,0.1,0.95,0.8,0.03,0.01,2.0,0.23719219366692745,0.10332678924738516,2.295553702912819,-0.13429911232954217,30.311073886160266,2010-02-02,2026-04-09,3928,0.9797148676171079,1.0,0.8,0.23447046843177188,0.03844195519348269,0.0008146639511201632,0.20529531568228113,0.4139511201629328,0.03844195519348269,0.26934826883910384,177
dd7_10_sc95_70_rec30_step20,0.07,0.1,0.95,0.7,0.03,0.02,2.0,0.23596868357784206,0.10281407466312796,2.295100980590424,-0.13255635896335605,29.813785153705204,2010-02-02,2026-04-09,3928,0.9758197556008146,1.0,0.7,0.22326883910386966,0.03920570264765784,0.0011507128309572307,0.2899796334012221,0.41446028513238287,0.03920570264765784,0.26578411405295316,137
dd7_8_sc95_80_rec40_step10,0.07,0.08,0.95,0.8,0.04,0.01,2.0,0.23160682145178346,0.10094691720827685,2.2943426887809264,-0.13191434213963993,28.100570893639084,2010-02-02,2026-04-09,3928,0.9651272912423626,1.0,0.8,0.2604378818737271,0.08426680244399186,0.0013492871690427698,0.340020366598778,0.3225560081466395,0.08324847250509165,0.17922606924643583,292
dd7_8_sc90_75_rec40_step10,0.07,0.08,0.9,0.75,0.04,0.01,2.0,0.22685867947188187,0.0988870358312077,2.2941195229990674,-0.1285117841562633,26.337427504176382,2010-02-02,2026-04-09,3928,0.9509648676171081,1.0,0.75,0.27978615071283097,0.0845213849287169,0.0016573319755600817,0.4176476578411406,0.3276476578411405,0.08324847250509165,0.18279022403258655,349
dd7_8_sc95_80_rec30_step20,0.07,0.08,0.95,0.8,0.03,0.02,2.0,0.2330431505816406,0.1015970420276464,2.2937985784883907,-0.13191434213964004,28.654595704416753,2010-02-02,2026-04-09,3928,0.9682382892057028,1.0,0.8,0.2431262729124236,0.08528513238289205,0.0014918533604887986,0.37594704684317726,0.41827902240325865,0.08324847250509165,0.27469450101832993,180
dd7_8_sc95_75_rec30_step20,0.07,0.08,0.95,0.75,0.03,0.02,2.0,0.2300274072387558,0.10028612266435602,2.2937112446616985,-0.12917369346641783,27.50257195581504,2010-02-02,2026-04-09,3928,0.9597988798370672,1.0,0.75,0.25330957230142565,0.08477596741344195,0.0017642566191446033,0.44459266802444003,0.4215885947046843,0.08426680244399186,0.27571283095723015,209
dd7_9_sc95_75_rec30_step10,0.07,0.09,0.95,0.75,0.03,0.01,2.0,0.23204638100386554,0.10118883049730099,2.2932015308750398,-0.13156962103283332,28.269079191707476,2010-02-02,2026-04-09,3928,0.9666598778004073,1.0,0.75,0.2538187372708758,0.05957230142566192,0.0011939918533604892,0.3008859470468433,0.41726069246435843,0.05957230142566192,0.27189409368635437,251
dd7_9_sc95_70_rec40_step10,0.07,0.09,0.95,0.7,0.04,0.01,2.0,0.229779119402733,0.10033586285288519,2.2900996001762657,-0.12939231954435804,27.40962039619372,2010-02-02,2026-04-09,3928,0.9610845213849287,1.0,0.7,0.2431262729124236,0.059826883910386965,0.0013951120162932797,0.3515682281059065,0.3245926680244399,0.059826883910386965,0.17540733197556008,289
dd7_9_sc90_70_rec30_step10,0.07,0.09,0.9,0.7,0.03,0.01,2.0,0.22730068469766218,0.0992993927656983,2.2890440552238736,-0.12816740588110198,26.497227140757545,2010-02-02,2026-04-09,3928,0.9528207739307536,1.0,0.7,0.289969450101833,0.05880855397148676,0.001527494908350306,0.3849287169042771,0.4218431771894094,0.05880855397148676,0.2739307535641548,314
dd7_9_sc90_70_rec40_step10,0.07,0.09,0.9,0.7,0.04,0.01,2.0,0.22805345516022046,0.09963519322993314,2.2888845574267123,-0.12816740588110154,26.77139768613473,2010-02-02,2026-04-09,3928,0.9549923625254583,1.0,0.7,0.26171079429735233,0.05880855397148676,0.0015580448065173119,0.3926272912423626,0.3261201629327902,0.05880855397148676,0.17820773930753564,320
dd7_9_sc95_70_rec30_step10,0.07,0.09,0.95,0.7,0.03,0.01,2.0,0.22910559006562514,0.10011467034439725,2.288431748089421,-0.12939231954435848,27.15890119070803,2010-02-02,2026-04-09,3928,0.9596003054989817,1.0,0.7,0.2619653767820774,0.059826883910386965,0.0013747454175152755,0.34643584521384946,0.4274439918533605,0.059826883910386965,0.27825865580448067,284
