rebalance_date,rank,symbol,name,market_cap
2021-11-25,41,600589,大位科技,1520711886.96
2021-11-25,42,688096,京源环保,1524640635.0000002
2021-11-25,43,300554,三超新材,1525897882.1
2021-11-25,44,2494,华斯股份,1526820839.28
2021-11-25,45,600539,狮头股份,1527200000.0
2021-11-25,46,600791,京能置业,1530734400.0
2021-11-25,47,600302,标准股份,1532823431.72
2021-11-25,48,2800,天顺股份,1539931024.56
2021-11-25,49,2316,亚联发展,1541030400.0
2021-11-25,50,300743,天地数码,1552980264.6
2021-12-09,1,2188,中天服务,968302683.25
2021-12-09,2,2629,仁智股份,1025750520.0
2021-12-09,3,603729,龙韵股份,1064053200.0
2021-12-09,4,600671,天目药业,1066783032.6
2021-12-09,5,2633,申科股份,1158000000.0
2021-12-09,6,600768,宁波富邦,1199712384.0
2021-12-09,7,2209,达 意 隆,1216370431.5
2021-12-09,8,603029,天鹅股份,1233954800.0
2021-12-09,9,702,正虹科技,1253182507.2
2021-12-09,10,2072,凯瑞德,1293600000.0
2021-12-09,11,603709,中源家居,1310399999.9999998
2021-12-09,12,300478,杭州高新,1311942120.0
2021-12-09,13,600778,友好集团,1314493505.4399998
2021-12-09,14,2830,名雕股份,1326733000.0
2021-12-09,15,600561,江西长运,1334196192.0000002
2021-12-09,16,2883,中设股份,1349471346.7199998
2021-12-09,17,600689,上海三毛,1356691565.25
2021-12-09,18,603316,诚邦股份,1363602240.0000002
2021-12-09,19,603860,中公高科,1372941200.0
2021-12-09,20,603958,哈森股份,1382409600.0000002
2021-12-09,21,688215,瑞晟智能,1382581200.0
2021-12-09,22,600455,博通股份,1385943020.0000002
2021-12-09,23,600520,三佳科技,1387846800.0
2021-12-09,24,2836,新宏泽,1393600000.0
2021-12-09,25,2205,国统股份,1403116371.4
2021-12-09,26,2535,林州重机,1418979040.98
2021-12-09,27,600137,浪莎股份,1428126367.72
2021-12-09,28,600250,南京商旅,1428731843.4
2021-12-09,29,679,大连友谊,1436292000.0
2021-12-09,30,300700,岱勒新材,1448500257.36
2021-12-09,31,300654,世纪天鸿,1452619350.0
2021-12-09,32,14,沙河股份,1462362605.75
2021-12-09,33,300254,仟源医药,1474971858.87
2021-12-09,34,688096,京源环保,1477431495.0
2021-12-09,35,300554,三超新材,1482835733.28
2021-12-09,36,2112,三变科技,1483776000.0
2021-12-09,37,2494,华斯股份,1495975973.84
2021-12-09,38,2691,冀凯股份,1506200000.0
2021-12-09,39,2021,中捷资源,1520071238.4
2021-12-09,40,2856,美芝股份,1520915961.92
2021-12-09,41,300743,天地数码,1523887860.0
2021-12-09,42,600156,华升股份,1532041774.62
2021-12-09,43,2800,天顺股份,1533405893.1
2021-12-09,44,600719,大连热电,1541524475.9999998
2021-12-09,45,300717,华信新材,1547264000.0
2021-12-09,46,600791,京能置业,1548849600.0
2021-12-09,47,2591,恒大高新,1552031332.28
2021-12-09,48,600493,凤竹纺织,1553120000.0
2021-12-09,49,2207,准油股份,1553988391.54
2021-12-09,50,2890,弘宇股份,1554077699.9999995
2021-12-23,1,2072,凯瑞德,992640000.0
2021-12-23,2,600671,天目药业,1049733988.7
2021-12-23,3,2188,中天服务,1094094270.5
2021-12-23,4,2633,申科股份,1203000000.0
2021-12-23,5,600768,宁波富邦,1223786880.0
2021-12-23,6,603729,龙韵股份,1266596660.0
2021-12-23,7,300478,杭州高新,1266880320.0
2021-12-23,8,603029,天鹅股份,1296492600.0
2021-12-23,9,2209,达 意 隆,1300325373.0
2021-12-23,10,702,正虹科技,1311842113.92
2021-12-23,11,603709,中源家居,1340000000.0
2021-12-23,12,600520,三佳科技,1357745100.0
2021-12-23,13,600455,博通股份,1361584400.0
2021-12-23,14,600778,友好集团,1389251429.92
2021-12-23,15,688215,瑞晟智能,1389388000.0000002
2021-12-23,16,2830,名雕股份,1398736600.0
2021-12-23,17,603860,中公高科,1402947200.0
2021-12-23,18,600689,上海三毛,1404929487.5700002
2021-12-23,19,600137,浪莎股份,1412571553.64
2021-12-23,20,603316,诚邦股份,1427025600.0000002
2021-12-23,21,600561,江西长运,1430918304.0
2021-12-23,22,2883,中设股份,1453677628.3200002
2021-12-23,23,2836,新宏泽,1459200000.0
2021-12-23,24,2205,国统股份,1462586204.3600004
2021-12-23,25,603958,哈森股份,1469830399.9999998
2021-12-23,26,2535,林州重机,1483113686.9
2021-12-23,27,2207,准油股份,1491095100.82
2021-12-23,28,300700,岱勒新材,1496712174.21
2021-12-23,29,600250,南京商旅,1518804068.31
2021-12-23,30,688096,京源环保,1525713570.0000002
2021-12-23,31,2856,美芝股份,1529034730.4
2021-12-23,32,679,大连友谊,1532520000.0
2021-12-23,33,600593,大连圣亚,1544312000.0
2021-12-23,34,300554,三超新材,1551173491.1899998
2021-12-23,35,300743,天地数码,1553257016.24
2021-12-23,36,600589,大位科技,1555913551.01
2021-12-23,37,2875,安奈儿,1562615405.2200005
2021-12-23,38,300254,仟源医药,1563880518.0600004
2021-12-23,39,300535,达威股份,1565186671.51
2021-12-23,40,2890,弘宇股份,1567145019.9999998
2021-12-23,41,14,沙河股份,1569266354.86
2021-12-23,42,600615,鑫源智造,1569971241.8000002
2021-12-23,43,300736,百邦科技,1570706565.2800002
2021-12-23,44,300654,世纪天鸿,1570940475.0000002
2021-12-23,45,300717,华信新材,1584128000.0000002
2021-12-23,46,300051,琏升科技,1590789301.4999998
2021-12-23,47,2862,实丰文化,1591200000.0
2021-12-23,48,2494,华斯股份,1600077394.7
2021-12-23,49,300557,理工光科,1606594064.4
2021-12-23,50,600506,统一股份,1618867328.08
2022-01-06,1,2188,中天服务,1181855842.9999998
2022-01-06,2,600671,天目药业,1205610961.5
2022-01-06,3,603729,龙韵股份,1233928360.0
2022-01-06,4,600768,宁波富邦,1291997952.0
2022-01-06,5,2633,申科股份,1327500000.0
2022-01-06,6,300478,杭州高新,1364728799.9999998
2022-01-06,7,702,正虹科技,1373168066.4000003
2022-01-06,8,603029,天鹅股份,1376765000.0
2022-01-06,9,2209,达 意 隆,1382327874.0
2022-01-06,10,603709,中源家居,1387200000.0
2022-01-06,11,600520,三佳科技,1432207199.9999998
2022-01-06,12,688215,瑞晟智能,1433031600.0
2022-01-06,13,2830,名雕股份,1450739200.0000002
2022-01-06,14,600455,博通股份,1455271400.0000002
2022-01-06,15,600778,友好集团,1464009354.4
2022-01-06,16,600137,浪莎股份,1480623865.24
2022-01-06,17,603860,中公高科,1486297200.0
2022-01-06,18,600561,江西长运,1493503200.0
2022-01-06,19,600689,上海三毛,1507435072.5000002
2022-01-06,20,603316,诚邦股份,1511590080.0
2022-01-06,21,2535,林州重机,1523197840.6
2022-01-06,22,603176,汇通集团,1525978200.0
2022-01-06,23,603958,哈森股份,1527384000.0
2022-01-06,24,600615,鑫源智造,1532367140.2
2022-01-06,25,2856,美芝股份,1547978523.52
2022-01-06,26,2207,准油股份,1548747283.98
2022-01-06,27,300736,百邦科技,1561597248.0
2022-01-06,28,300700,岱勒新材,1564208857.7999997
2022-01-06,29,2021,中捷资源,1575096441.6
2022-01-06,30,300554,三超新材,1578321367.62
2022-01-06,31,2836,新宏泽,1582400000.0
2022-01-06,32,679,大连友谊,1589544000.0
2022-01-06,33,600250,南京商旅,1593346599.27
2022-01-06,34,2883,中设股份,1602171579.6
2022-01-06,35,600589,大位科技,1612236213.49
2022-01-06,36,2205,国统股份,1613119219.0400002
2022-01-06,37,2052,同洲电子,1618732535.98
2022-01-06,38,300717,华信新材,1622016000.0
2022-01-06,39,688096,京源环保,1623350655.0000002
2022-01-06,40,600506,统一股份,1633638015.38
2022-01-06,41,300743,天地数码,1641698696.88
2022-01-06,42,600593,大连圣亚,1655080000.0
2022-01-06,43,300654,世纪天鸿,1656495749.9999998
2022-01-06,44,2890,弘宇股份,1662349779.9999998
2022-01-06,45,2800,天顺股份,1667171088.0300002
2022-01-06,46,2112,三变科技,1675296000.0
2022-01-06,47,14,沙河股份,1682221259.58
2022-01-06,48,300535,达威股份,1687382818.0200002
2022-01-06,49,300417,南华仪器,1708494448.7200005
2022-01-06,50,2718,友邦吊顶,1708821777.0
2022-01-20,1,600671,天目药业,1115494586.6
2022-01-20,2,603729,龙韵股份,1167658380.0
2022-01-20,3,600768,宁波富邦,1229136767.9999998
2022-01-20,4,2633,申科股份,1231500000.0000002
2022-01-20,5,603029,天鹅股份,1304893200.0
2022-01-20,6,603709,中源家居,1341600000.0
2022-01-20,7,2209,达 意 隆,1345231504.4999998
2022-01-20,8,600520,三佳科技,1359329400.0
2022-01-20,9,300478,杭州高新,1375028640.0
2022-01-20,10,2188,中天服务,1380782073.9999998
2022-01-20,11,600778,友好集团,1404825997.52
2022-01-20,12,2535,林州重机,1410962210.24
2022-01-20,13,600455,博通股份,1419045760.0
2022-01-20,14,688215,瑞晟智能,1423421999.9999998
2022-01-20,15,702,正虹科技,1426494981.6
2022-01-20,16,600137,浪莎股份,1428126367.72
2022-01-20,17,600561,江西长运,1436607839.9999998
2022-01-20,18,679,大连友谊,1461240000.0
2022-01-20,19,600689,上海三毛,1465226890.4700005
2022-01-20,20,603316,诚邦股份,1469307839.9999998
2022-01-20,21,2205,国统股份,1470019933.4800005
2022-01-20,22,603860,中公高科,1475628400.0
2022-01-20,23,2830,名雕股份,1481407400.0
2022-01-20,24,2207,准油股份,1504197869.72
2022-01-20,25,2883,中设股份,1505780769.12
2022-01-20,26,300736,百邦科技,1512146668.48
2022-01-20,27,2836,新宏泽,1515200000.0
2022-01-20,28,600250,南京商旅,1518804068.31
2022-01-20,29,600589,大位科技,1520711886.96
2022-01-20,30,2052,同洲电子,1521757775.76
2022-01-20,31,300654,世纪天鸿,1525432350.0000002
2022-01-20,32,600593,大连圣亚,1545600000.0
2022-01-20,33,2021,中捷资源,1554461990.4
2022-01-20,34,688096,京源环保,1562193360.0
2022-01-20,35,2800,天顺股份,1569294116.13
2022-01-20,36,2629,仁智股份,1569521880.0000002
2022-01-20,37,2890,弘宇股份,1579278960.0
2022-01-20,38,300743,天地数码,1587804547.74
2022-01-20,39,600719,大连热电,1590076428.0
2022-01-20,40,600493,凤竹纺织,1593920000.0
2022-01-20,41,600506,统一股份,1598188365.86
2022-01-20,42,603286,日盈电子,1606050520.0
2022-01-20,43,2862,实丰文化,1606800000.0
2022-01-20,44,2193,如意集团,1609550632.5
2022-01-20,45,14,沙河股份,1611624444.13
2022-01-20,46,2112,三变科技,1612800000.0
2022-01-20,47,600615,鑫源智造,1613215958.64
2022-01-20,48,300554,三超新材,1616702848.0900002
2022-01-20,49,600156,华升股份,1632569450.12
2022-01-20,50,300535,达威股份,1633018563.6599998
2022-02-07,1,600671,天目药业,1096009965.0
2022-02-07,2,603729,龙韵股份,1180725700.0
2022-02-07,3,600768,宁波富邦,1218436992.0
2022-02-07,4,688309,恒誉环保,1252968078.78
2022-02-07,5,702,正虹科技,1266514236.0
2022-02-07,6,603709,中源家居,1288000000.0000002
2022-02-07,7,2209,达 意 隆,1298372932.5
2022-02-07,8,2633,申科股份,1306500000.0000002
2022-02-07,9,2052,同洲电子,1327808255.3200002
2022-02-07,10,600455,博通股份,1331604560.0
2022-02-07,11,600778,友好集团,1342527727.1199996
2022-02-07,12,603029,天鹅股份,1348763000.0
2022-02-07,13,2535,林州重机,1354844395.06
2022-02-07,14,2830,名雕股份,1357401200.0
2022-02-07,15,688215,瑞晟智能,1358557200.0
2022-02-07,16,600137,浪莎股份,1361046232.0
2022-02-07,17,603958,哈森股份,1372432000.0
2022-02-07,18,600520,三佳科技,1375172400.0
2022-02-07,19,2188,中天服务,1404185159.9999998
2022-02-07,20,600593,大连圣亚,1414224000.0
2022-02-07,21,600689,上海三毛,1421008795.0100002
2022-02-07,22,679,大连友谊,1429164000.0
2022-02-07,23,2836,新宏泽,1435200000.0
2022-02-07,24,300654,世纪天鸿,1436236424.9999998
2022-02-07,25,2021,中捷资源,1451289734.4
2022-02-07,26,603316,诚邦股份,1464022560.0000002
2022-02-07,27,2205,国统股份,1468161501.2000003
2022-02-07,28,300736,百邦科技,1470504075.2
2022-02-07,29,600615,鑫源智造,1474080782.72
2022-02-07,30,2856,美芝股份,1478968991.44
2022-02-07,31,600561,江西长运,1482124128.0
2022-02-07,32,688096,京源环保,1488160845.0
2022-02-07,33,600589,大位科技,1492550555.72
2022-02-07,34,600719,大连热电,1492972524.0
2022-02-07,35,603860,中公高科,1496966000.0
2022-02-07,36,300478,杭州高新,1502489160.0
2022-02-07,37,2883,中设股份,1508385926.16
2022-02-07,38,2112,三变科技,1518048000.0000002
2022-02-07,39,603725,天安新材,1524737760.0000002
2022-02-07,40,2800,天顺股份,1529055805.46
2022-02-07,41,600493,凤竹纺织,1536800000.0
2022-02-07,42,600250,南京商旅,1540545639.8400002
2022-02-07,43,2719,麦趣尔,1549841167.3000002
2022-02-07,44,2193,如意集团,1557207522.5000002
2022-02-07,45,603286,日盈电子,1564161300.0
2022-02-07,46,300554,三超新材,1567087763.5799997
2022-02-07,47,300417,南华仪器,1567375821.44
2022-02-07,48,2862,实丰文化,1572000000.0
2022-02-07,49,2629,仁智股份,1573641360.0
2022-02-07,50,2718,友邦吊顶,1576059469.71
2022-02-17,1,600671,天目药业,1068000821.45
2022-02-17,2,603729,龙韵股份,1185392599.9999998
2022-02-17,3,2021,中捷资源,1279335974.4
2022-02-17,4,688309,恒誉环保,1304174947.9
2022-02-17,5,600768,宁波富邦,1332122112.0
2022-02-17,6,603709,中源家居,1341600000.0
2022-02-17,7,2633,申科股份,1354500000.0
2022-02-17,8,702,正虹科技,1386499795.2000003
2022-02-17,9,2535,林州重机,1386911718.02
2022-02-17,10,688215,瑞晟智能,1389388000.0000002
2022-02-17,11,600778,友好集团,1401711084.0
2022-02-17,12,2052,同洲电子,1409863821.6599998
2022-02-17,13,603322,超讯通信,1410921500.0
2022-02-17,14,2209,达 意 隆,1415519362.5
2022-02-17,15,603958,哈森股份,1434412800.0
2022-02-17,16,600455,博通股份,1441530639.9999998
2022-02-17,17,2629,仁智股份,1441818000.0000002
2022-02-17,18,600137,浪莎股份,1444653357.6799998
2022-02-17,19,679,大连友谊,1461240000.0
2022-02-17,20,600593,大连圣亚,1477336000.0
2022-02-17,21,600589,大位科技,1492550555.72
2022-02-17,22,300654,世纪天鸿,1514510400.0
2022-02-17,23,600689,上海三毛,1521504466.51
2022-02-17,24,300736,百邦科技,1529063972.0
2022-02-17,25,688096,京源环保,1534297050.0000002
2022-02-17,26,603286,日盈电子,1539206020.0000002
2022-02-17,27,2830,名雕股份,1544077200.0
2022-02-17,28,2719,麦趣尔,1544616983.59
2022-02-17,29,600719,大连热电,1545570472.0
2022-02-17,30,2193,如意集团,1546738900.5000002
2022-02-17,31,2862,实丰文化,1546800000.0
2022-02-17,32,603860,中公高科,1553644000.0
2022-02-17,33,2800,天顺股份,1555156331.3
2022-02-17,34,2856,美芝股份,1566922316.64
2022-02-17,35,2883,中设股份,1572212273.64
2022-02-17,36,2836,新宏泽,1572800000.0
2022-02-17,37,300554,三超新材,1576449100.2799995
2022-02-17,38,603725,天安新材,1577098260.0
2022-02-17,39,603499,翔港科技,1577253873.44
2022-02-17,40,300417,南华仪器,1589297161.6
2022-02-17,41,300717,华信新材,1591295999.9999998
2022-02-17,42,603356,华菱精工,1600080000.0
2022-02-17,43,600561,江西长运,1601604383.9999998
2022-02-17,44,600493,凤竹纺织,1610240000.0
2022-02-17,45,600615,鑫源智造,1616976368.8
2022-02-17,46,2718,友邦吊顶,1622066209.86
2022-02-17,47,2890,弘宇股份,1622214440.0
2022-02-17,48,300807,天迈科技,1625031450.0
2022-02-17,49,688081,兴图新科,1629504000.0
2022-02-17,50,2899,英派斯,1638000000.0
2022-03-03,1,600671,天目药业,1131325841.65
2022-03-03,2,2021,中捷资源,1279335974.4
2022-03-03,3,688309,恒誉环保,1306575269.89
2022-03-03,4,603709,中源家居,1368800000.0
2022-03-03,5,603729,龙韵股份,1384202539.9999998
2022-03-03,6,2633,申科股份,1389000000.0
2022-03-03,7,2052,同洲电子,1394944627.7800002
2022-03-03,8,2535,林州重机,1410962210.24
2022-03-03,9,702,正虹科技,1447825747.6799998
2022-03-03,10,688215,瑞晟智能,1451850399.9999998
2022-03-03,11,2209,达 意 隆,1458473053.4999998
2022-03-03,12,603958,哈森股份,1478684799.9999998
2022-03-03,13,600593,大连圣亚,1482488000.0
2022-03-03,14,600455,博通股份,1483377500.0
2022-03-03,15,600778,友好集团,1488928662.5600002
2022-03-03,16,600137,浪莎股份,1495206503.44
2022-03-03,17,603322,超讯通信,1519823500.0
2022-03-03,18,300478,杭州高新,1530813720.0
2022-03-03,19,300736,百邦科技,1532967965.12
2022-03-03,20,600520,三佳科技,1544692500.0
2022-03-03,21,2862,实丰文化,1550400000.0
2022-03-03,22,2883,中设股份,1553976174.36
2022-03-03,23,600615,鑫源智造,1560570216.4
2022-03-03,24,2193,如意集团,1562441833.5
2022-03-03,25,2856,美芝股份,1568275444.72
2022-03-03,26,603286,日盈电子,1575747680.0
2022-03-03,27,679,大连友谊,1596672000.0
2022-03-03,28,688096,京源环保,1597600215.0
2022-03-03,29,2836,新宏泽,1598400000.0
2022-03-03,30,2719,麦趣尔,1602083004.4
2022-03-03,31,603860,中公高科,1604987600.0
2022-03-03,32,2830,名雕股份,1605413599.9999998
2022-03-03,33,300554,三超新材,1610149912.4
2022-03-03,34,300654,世纪天鸿,1614628274.9999998
2022-03-03,35,300417,南华仪器,1624919339.36
2022-03-03,36,603725,天安新材,1627364340.0
2022-03-03,37,603499,翔港科技,1627548958.69
2022-03-03,38,300836,佰奥智能,1634797346.8
2022-03-03,39,2513,蓝丰生化,1635814997.18
2022-03-03,40,600589,大位科技,1640397544.73
2022-03-03,41,600689,上海三毛,1642099272.3100002
2022-03-03,42,2890,弘宇股份,1652082599.9999998
2022-03-03,43,600719,大连热电,1662904356.0
2022-03-03,44,603536,惠发食品,1664438719.9999998
2022-03-03,45,300779,惠城环保,1665000000.0
2022-03-03,46,603356,华菱精工,1673417000.0
2022-03-03,47,600493,凤竹纺织,1678240000.0
2022-03-03,48,300606,金太阳,1685549359.9999998
2022-03-03,49,2899,英派斯,1690800000.0
2022-03-03,50,688081,兴图新科,1692064000.0
2022-03-17,1,600671,天目药业,1117930164.3
2022-03-17,2,2021,中捷资源,1155529267.2
2022-03-17,3,688309,恒誉环保,1188959492.38
2022-03-17,4,600768,宁波富邦,1229136767.9999998
2022-03-17,5,2052,同洲电子,1260671882.86
2022-03-17,6,603709,中源家居,1270400000.0
2022-03-17,7,2535,林州重机,1274676087.66
2022-03-17,8,603729,龙韵股份,1299264959.9999998
2022-03-17,9,688215,瑞晟智能,1340539199.9999998
2022-03-17,10,702,正虹科技,1349170954.5600002
2022-03-17,11,300736,百邦科技,1358589605.7599998
2022-03-17,12,600137,浪莎股份,1366879287.28
2022-03-17,13,603958,哈森股份,1376859199.9999998
2022-03-17,14,2633,申科股份,1390500000.0
2022-03-17,15,2862,实丰文化,1402800000.0
2022-03-17,16,679,大连友谊,1404216000.0
2022-03-17,17,300478,杭州高新,1414940520.0
2022-03-17,18,600455,博通股份,1419670340.0000002
2022-03-17,19,2883,中设股份,1440651843.12
2022-03-17,20,2856,美芝股份,1447847045.6
2022-03-17,21,600593,大连圣亚,1454151999.9999998
2022-03-17,22,300717,华信新材,1464320000.0
2022-03-17,23,300417,南华仪器,1464619539.44
2022-03-17,24,600615,鑫源智造,1466559962.4
2022-03-17,25,2890,弘宇股份,1472873639.9999998
2022-03-17,26,688096,京源环保,1475285625.0
2022-03-17,27,2209,达 意 隆,1476045017.9999998
2022-03-17,28,2719,麦趣尔,1478443989.93
2022-03-17,29,603499,翔港科技,1488734523.4
2022-03-17,30,300779,惠城环保,1489000000.0
2022-03-17,31,603286,日盈电子,1489295460.0
2022-03-17,32,603725,天安新材,1510076820.0
2022-03-17,33,2193,如意集团,1515333034.5
2022-03-17,34,600719,大连热电,1521294496.0
2022-03-17,35,300554,三超新材,1522153347.42
2022-03-17,36,300535,达威股份,1522502698.0800002
2022-03-17,37,688679,通源环境,1524966436.5000002
2022-03-17,38,600778,友好集团,1526307624.8
2022-03-17,39,2513,蓝丰生化,1530388251.0000002
2022-03-17,40,688218,江苏北人,1531287000.0
2022-03-17,41,600689,上海三毛,1531554033.66
2022-03-17,42,300836,佰奥智能,1535300792.4
2022-03-17,43,688081,兴图新科,1539712000.0
2022-03-17,44,586,汇源通信,1539782400.0
2022-03-17,45,600493,凤竹纺织,1544960000.0
2022-03-17,46,300606,金太阳,1545398359.9999998
2022-03-17,47,300849,锦盛新材,1557000000.0
2022-03-17,48,300594,朗进科技,1559534392.5
2022-03-17,49,2700,万憬能源,1571427993.6
2022-03-17,50,603536,惠发食品,1571775639.9999998
2022-03-31,1,2021,中捷资源,1128016665.6
2022-03-31,2,600671,天目药业,1149592674.4
2022-03-31,3,688309,恒誉环保,1200961102.33
2022-03-31,4,603729,龙韵股份,1261929759.9999998
2022-03-31,5,2535,林州重机,1274676087.66
2022-03-31,6,2052,同洲电子,1290510270.62
2022-03-31,7,600768,宁波富邦,1290660480.0
2022-03-31,8,603709,中源家居,1331200000.0
2022-03-31,9,600455,博通股份,1335976620.0
2022-03-31,10,688215,瑞晟智能,1349748400.0
2022-03-31,11,300478,杭州高新,1376316120.0
2022-03-31,12,300736,百邦科技,1398930868.0
2022-03-31,13,2633,申科股份,1404000000.0
2022-03-31,14,603958,哈森股份,1447694400.0
2022-03-31,15,2862,实丰文化,1455600000.0
2022-03-31,16,2883,中设股份,1483636934.28
2022-03-31,17,600137,浪莎股份,1486456920.52
2022-03-31,18,300717,华信新材,1487871999.9999998
2022-03-31,19,300779,惠城环保,1489053976.2499998
2022-03-31,20,2890,弘宇股份,1497141519.9999998
2022-03-31,21,688096,京源环保,1498890195.0000002
2022-03-31,22,702,正虹科技,1501152662.88
2022-03-31,23,2209,达 意 隆,1501426744.5
2022-03-31,24,688081,兴图新科,1502912000.0
2022-03-31,25,300417,南华仪器,1505722052.24
2022-03-31,26,300836,佰奥智能,1516091061.6
2022-03-31,27,688218,江苏北人,1523073200.0
2022-03-31,28,688679,通源环境,1527600230.0000002
2022-03-31,29,2629,仁智股份,1528327080.0000002
2022-03-31,30,603286,日盈电子,1542771060.0
2022-03-31,31,300606,金太阳,1543529680.0
2022-03-31,32,600520,三佳科技,1549445399.9999998
2022-03-31,33,2719,麦趣尔,1551582561.87
2022-03-31,34,679,大连友谊,1557468000.0000002
2022-03-31,35,600615,鑫源智造,1560570216.4
2022-03-31,36,600778,友好集团,1566801500.5600002
2022-03-31,37,603499,翔港科技,1569218944.8
2022-03-31,38,2700,万憬能源,1575652262.4
2022-03-31,39,300594,朗进科技,1580449431.0
2022-03-31,40,300013,新宁物流,1581272387.1
2022-03-31,41,2856,美芝股份,1587219237.8400002
2022-03-31,42,600689,上海三毛,1587831609.7000003
2022-03-31,43,600593,大连圣亚,1589392000.0
2022-03-31,44,300665,飞鹿股份,1590079458.0299995
2022-03-31,45,688379,华光新材,1591039999.9999998
2022-03-31,46,300849,锦盛新材,1599000000.0
2022-03-31,47,300321,同大股份,1600176000.0
2022-03-31,48,300553,集智股份,1601760000.0
2022-03-31,49,603860,中公高科,1606988000.0000002
2022-03-31,50,586,汇源通信,1607486400.0000002
2022-04-14,1,688309,恒誉环保,1162555950.49
2022-04-14,2,600671,天目药业,1162988351.75
2022-04-14,3,2021,中捷资源,1189920019.2
2022-04-14,4,2535,林州重机,1258642426.18
2022-04-14,5,2052,同洲电子,1283050673.68
2022-04-14,6,600455,博通股份,1299126400.0000002
2022-04-14,7,688215,瑞晟智能,1304503200.0
2022-04-14,8,603709,中源家居,1308000000.0000002
2022-04-14,9,603729,龙韵股份,1320732700.0
2022-04-14,10,300478,杭州高新,1327391880.0
2022-04-14,11,2633,申科股份,1363500000.0
2022-04-14,12,688081,兴图新科,1368960000.0
2022-04-14,13,300554,三超新材,1394839168.3
2022-04-14,14,2209,达 意 隆,1395994957.5
2022-04-14,15,2862,实丰文化,1400400000.0
2022-04-14,16,603958,哈森股份,1401208800.0
2022-04-14,17,300779,惠城环保,1406050967.5
2022-04-14,18,600768,宁波富邦,1412370431.9999998
2022-04-14,19,300417,南华仪器,1412556356.5600002
2022-04-14,20,600520,三佳科技,1413195600.0
2022-04-14,21,603286,日盈电子,1422450960.0000002
2022-04-14,22,300736,百邦科技,1423656157.76
2022-04-14,23,300717,华信新材,1432576000.0
2022-04-14,24,688096,京源环保,1436659965.0
2022-04-14,25,300836,佰奥智能,1436789352.4
2022-04-14,26,300665,飞鹿股份,1453093332.4199998
2022-04-14,27,300594,朗进科技,1455868549.5000005
2022-04-14,28,688218,江苏北人,1459709600.0
2022-04-14,29,2836,新宏泽,1462400000.0
2022-04-14,30,300606,金太阳,1472519840.0
2022-04-14,31,688679,通源环境,1478875050.2500002
2022-04-14,32,603860,中公高科,1482296400.0000002
2022-04-14,33,688501,青达环保,1486319000.0
2022-04-14,34,2890,弘宇股份,1488741099.9999998
2022-04-14,35,2112,三变科技,1489824000.0
2022-04-14,36,2883,中设股份,1495360140.96
2022-04-14,37,300553,集智股份,1500480000.0
2022-04-14,38,2856,美芝股份,1504678424.96
2022-04-14,39,600689,上海三毛,1511454899.36
2022-04-14,40,702,正虹科技,1514484391.68
2022-04-14,41,300321,同大股份,1515816000.0
2022-04-14,42,586,汇源通信,1520438400.0
2022-04-14,43,2193,如意集团,1520567345.5
2022-04-14,44,688379,华光新材,1531200000.0
2022-04-14,45,603499,翔港科技,1533006199.9199998
2022-04-14,46,603322,超讯通信,1537440000.0
2022-04-14,47,2767,先锋电子,1549500000.0
2022-04-14,48,603161,科华控股,1550108000.0
2022-04-14,49,688565,力源科技,1552774050.0
2022-04-14,50,300626,华瑞股份,1558800000.0
2022-04-28,1,600671,天目药业,951093091.85
2022-04-28,2,2021,中捷资源,990453657.6
2022-04-28,3,688309,恒誉环保,990532874.54
2022-04-28,4,600768,宁波富邦,991066752.0
2022-04-28,5,688215,瑞晟智能,1025024000.0
2022-04-28,6,2633,申科股份,1053000000.0
2022-04-28,7,2856,美芝股份,1054086774.32
2022-04-28,8,600455,博通股份,1065533480.0
2022-04-28,9,603729,龙韵股份,1073387000.0
2022-04-28,10,603709,中源家居,1083200000.0
2022-04-28,11,2052,同洲电子,1089101153.24
2022-04-28,12,2209,达 意 隆,1095319120.5
2022-04-28,13,300736,百邦科技,1097022066.72
2022-04-28,14,2862,实丰文化,1107600000.0
2022-04-28,15,603958,哈森股份,1122295200.0
2022-04-28,16,702,正虹科技,1130530602.2400002
2022-04-28,17,600520,三佳科技,1132774500.0
2022-04-28,18,603286,日盈电子,1133682720.0
2022-04-28,19,300417,南华仪器,1141279772.0800002
2022-04-28,20,300554,三超新材,1144891478.41
2022-04-28,21,300779,惠城环保,1150041687.5
2022-04-28,22,688218,江苏北人,1153452200.0
2022-04-28,23,688081,兴图新科,1161408000.0
2022-04-28,24,300717,华信新材,1163264000.0
2022-04-28,25,2883,中设股份,1177530982.08
2022-04-28,26,300665,飞鹿股份,1180855082.79
2022-04-28,27,2316,亚联发展,1183291200.0
2022-04-28,28,603725,天安新材,1183347300.0
2022-04-28,29,603499,翔港科技,1184961485.24
2022-04-28,30,300321,同大股份,1193472000.0
2022-04-28,31,300807,天迈科技,1194177600.0
2022-04-28,32,688379,华光新材,1201200000.0
2022-04-28,33,688681,科汇股份,1202658300.0
2022-04-28,34,688004,博汇科技,1204728000.0
2022-04-28,35,300836,佰奥智能,1208242811.6
2022-04-28,36,688096,京源环保,1210270680.0
2022-04-28,37,2193,如意集团,1211742996.5
2022-04-28,38,2890,弘宇股份,1213394000.0
2022-04-28,39,2652,扬子新材,1213591680.0
2022-04-28,40,300594,朗进科技,1213981582.5
