date,return_raw,return,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,annualized_log_wls_score,log_wls_r2,spread_nav,halflife,exp_weight_oldest_to_newest,signal_score_label,momentum_gap_legacy_note,futures_drag,active_spread_ret,weight,target_vol_execution_scale,momentum_gap_exit_buffer,base_holding,base_next_holding,base_signal_on,gap_peak,gap_decay_ratio,signal_quality_derisk_triggered,execution_scale,signal_quality_execution_scale,signal_quality_next_scale,signal_quality_scale_turnover,signal_quality_scale_cost,signal_quality_derisk_enabled,trade_id,trade_return_net,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return,target_vol,target_vol_window,target_vol_return,target_vol_return_source,target_vol_realized_vol,target_vol_realtime_snapshot_vol_frozen,target_vol_frozen_lag_days,target_vol_frozen_source_date,latest_realized_vol,target_vol_scale_raw,target_vol_execution_scale_raw,current_execution_scale,next_session_target_scale,raw_next_target_scale,next_session_actionable_scale,target_vol_scale_next_session,target_vol_turnover,target_vol_costed_turnover,scale_change_cost,target_vol_trade_cost,financing_cost,idle_cash_yield,base_trade_cost,base_trade_cost_scale,base_trade_cost_scaled,base_pre_cost_return,base_pre_cost_return_source,embedded_lineage_return_net,embedded_lineage_nav_net,nav,version,base_version,overlay_type,cash_day_yield,cash_day_yield_annual,cash_day_yield_enabled,scale_rebalance_threshold
2012-01-06,0.0,0.0,cash,cash,False,1049.1651412568306,3224.5,0.009336916653081673,0.005958694702689282,-0.2429231969478691,0.0,-0.2429231969478691,-0.2429231969478691,0.7563459518220951,1.1917169033784407,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,1.053869634274177,0.0,0.25,60,0.004569960890930247,constructed_microcap_minus_hedge,0.07332152517575224,False,0,,0.07332152517575224,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,1.0231081236973567,1.0409067558077179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-09,0.0,0.0,cash,cash,False,1096.1760538515578,3365.9,0.04480792464989003,0.04385175996278501,-0.19242901911522353,0.0,-0.19242901911522353,-0.19242901911522353,0.6088801559889042,1.1924988659274638,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,1.0539560170310847,0.0,0.25,60,0.009726516679662019,constructed_microcap_minus_hedge,0.07596538840973673,False,0,,0.07596538840973673,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,1.0231081236973567,1.0409067558077179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-10,0.0,0.0,cash,cash,False,1140.9152817613397,3503.24,0.04081390735784174,0.04080335125820733,-0.14989076198284598,0.0,-0.14989076198284598,-0.14989076198284598,0.4920847245370882,1.1921537044045283,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,1.0540424068685461,0.0,0.25,60,0.008171226351275873,constructed_microcap_minus_hedge,0.0775478888828209,False,0,,0.0775478888828209,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,1.0231081236973567,1.0409067558077179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-11,0.0,0.0,cash,cash,False,1151.1543615888363,3519.51,0.008974443581551084,0.0046442721594868175,-0.05398799867930769,0.0,-0.05398799867930769,-0.05398799867930769,0.06933379357899683,1.1969582881947276,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,1.054128803787142,0.0,0.25,60,0.005259025853961629,constructed_microcap_minus_hedge,0.07687144504471334,False,0,,0.07687144504471334,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,1.0231081236973567,1.0409067558077179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-12,0.0,0.0,cash,cash,False,1150.4757474216945,3518.88,-0.0005895075324261478,-0.00017900219064592715,-0.007764218680831312,0.0,-0.007764218680831312,-0.007764218680831312,0.0016545272074973694,1.1961078429370773,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,1.0542152077874523,0.0,0.25,60,-0.0004463057799094061,constructed_microcap_minus_hedge,0.07638195786569915,False,0,,0.07638195786569915,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,1.0231081236973567,1.0409067558077179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-13,0.0,-0.0044999999999999485,cash,long_microcap_short_zz1000,True,1102.4028215645308,3374.16,-0.04178525793776955,-0.04112672213886248,0.008023143638367258,0.0,0.008023143638367258,0.008023143638367258,0.0022128115019546257,1.1949613307502687,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,long_microcap_short_zz1000,True,0.008023143638367258,,False,0.0,0.0,1.0,0.0,0.0,False,11,-0.0030000000000000027,0.003,0.0,0.003,-0.0044184016393442604,1.0495572615851425,0.0,0.25,60,-0.00888388022667956,constructed_microcap_minus_hedge,0.07851422750467167,False,0,,0.07851422750467167,1.5,1.5,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.5,0.0045000000000000005,0.0,overlay_pre_cost_return,-0.0030000000000000027,1.0200387993262647,1.036222675406583,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2012-01-16,-0.004620273131715382,-0.006991459057632654,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1066.6611332397322,3255.89,-0.03242162268241833,-0.03505168693837868,0.05629745634425002,0.0,0.05629745634425002,0.05629745634425002,0.11078558746644385,1.1977456674343046,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.004380273131715382,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05629745634425002,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,-0.007606412312320288,0.0,0.0,0.0,-0.006991459057632654,1.042219324962129,-0.004620273131715382,0.25,60,-0.004380273131715382,constructed_microcap_minus_hedge,0.07877925291432214,False,0,,0.07877925291432214,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.7,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.004620273131715382,overlay_pre_cost_return,-0.004620273131715424,1.0153259414684304,1.0289779669968875,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-17,0.009031355852642534,0.013484725559674171,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1124.1037307797812,3437.33,0.05385271455947849,0.05572669838354494,0.05645838112868953,0.0,0.05645838112868953,0.05645838112868953,0.15034088448401073,1.1951417877279567,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.009271355852642535,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05645838112868953,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.0013562473239676631,0.0,0.0,0.0,0.013484725559674171,1.0562733665322321,0.009031355852642534,0.25,60,0.009271355852642535,constructed_microcap_minus_hedge,0.08008351521064343,False,0,,0.08008351521064343,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.009031355852642534,overlay_pre_cost_return,0.009031355852642475,1.024495711352251,1.042853452488792,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-18,-0.00552384295642248,-0.008346730473705266,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1095.413447647283,3350.37,-0.025522807501578204,-0.025298705681444655,0.04503443691570157,0.0,0.04503443691570157,0.04503443691570157,0.12342012643556466,1.1945154117416907,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.00528384295642248,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05645838112868953,0.7976572479655665,False,1.5,1.0,1.0,0.0,0.0,False,11,-0.004175087329682525,0.0,0.0,0.0,-0.008346730473705266,1.0474569374352343,-0.00552384295642248,0.25,60,-0.00528384295642248,constructed_microcap_minus_hedge,0.08065446246196528,False,0,,0.08065446246196528,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.00552384295642248,overlay_pre_cost_return,-0.005523842956422498,1.0188365579332128,1.0341490357972951,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-19,0.006575164176230404,0.008710079820439809,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1109.135442313692,3374.29,0.012526772147887222,0.0071395099645710225,0.11173256958095217,0.0,0.11173256958095217,0.11173256958095217,0.41291048951134124,1.2005922248232326,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.006815164176230404,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.11173256958095217,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.001650916671932512,0.0,0.0007199999999999,0.0007199999999999,0.008710079820439809,1.0565803709687687,0.006575164176230404,0.25,60,0.006815164176230404,constructed_microcap_minus_hedge,0.08177651084876618,False,0,,0.08177651084876618,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0007199999999999,1.5,0.00107999999999985,0.006575164176230404,overlay_pre_cost_return,0.005850430058023548,1.0247971899559585,1.0431565564453205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-20,0.004410378825618295,0.006553686133822678,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1125.1957260058443,3415.75,0.014480002242692747,0.012287029271343064,0.17300615597657473,0.0,0.17300615597657473,0.17300615597657473,0.6062851779920735,1.2028649134544356,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.004650378825618294,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.17300615597657473,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.006068576665483549,0.0,0.0,0.0,0.006553686133822678,1.0635048670952558,0.004410378825618295,0.25,60,0.004650378825618294,constructed_microcap_minus_hedge,0.081467836201124,False,0,,0.081467836201124,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.004410378825618295,overlay_pre_cost_return,0.004410378825618233,1.0293169337830932,1.0499930771047024,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-30,0.006485964314594846,0.009666872971084706,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.90707446474,3404.91,0.004187136824292503,-0.003173534362877928,0.29903396542936933,0.0,0.29903396542936933,0.29903396542936933,0.6257392131774375,1.2113579470909215,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.006725964314594846,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.29903396542936933,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.012593901551771092,0.0,0.0,0.0,0.009666872971084706,1.0737856335495959,0.006485964314594846,0.25,60,0.006725964314594846,constructed_microcap_minus_hedge,0.08248320468992291,False,0,,0.08248320468992291,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.006485964314594846,overlay_pre_cost_return,0.006485964314594916,1.0359930466840186,1.0601432268015918,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-01-31,0.005510618342871716,0.008203943953189796,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1136.8746332939386,3406.68,0.0061664883658678615,0.0005198375287451817,0.43514070293823864,0.0,0.43514070293823864,0.43514070293823864,0.6901530771005033,1.2178346550727903,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.005750618342871716,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.43514070293823864,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.018173920079542327,0.0,0.0,0.0,0.008203943953189796,1.0825949107049773,0.005510618342871716,0.25,60,0.005750618342871716,constructed_microcap_minus_hedge,0.08287595137549458,False,0,,0.08287595137549458,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.005510618342871716,overlay_pre_cost_return,0.005510618342871698,1.0417020089701632,1.0688405824166258,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-02-01,0.005904357665629308,0.008794516629396787,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1138.8568789356273,3387.94,0.0017435921108956975,-0.0055009569434170125,0.5943900254000445,0.0,0.5943900254000445,0.5943900254000445,0.7434425756527119,1.2262919675749853,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.006144357665629307,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.5943900254000445,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.024185583069507688,0.0,0.0,0.0,0.008794516629396787,1.0921158096500725,0.005904357665629308,0.25,60,0.006144357665629307,constructed_microcap_minus_hedge,0.08371209035066506,False,0,,0.08371209035066506,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.005904357665629308,overlay_pre_cost_return,0.005904357665629245,1.0478525902121276,1.078240518692863,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-02-02,0.00358908390669905,0.0043265508883116865,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1161.8027325203066,3457.05,0.020148145047097055,0.020398826425497507,0.6513909127087767,0.0,0.6513909127087767,0.6513909127087767,0.8155551021334077,1.2256166714239598,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0038290839066990497,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.6513909127087767,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.027183082492273858,0.0,0.00066,0.00066,0.0043265508883116865,1.0968409042764533,0.00358908390669905,0.25,60,0.0038290839066990497,constructed_microcap_minus_hedge,0.08368270954985799,False,0,,0.08368270954985799,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.00066,1.5,0.00099,0.00358908390669905,overlay_pre_cost_return,0.002926715111320588,1.0509193562223378,1.0829055811668273,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-02-03,0.009302560570986013,0.013891507628557509,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1189.5098680678425,3518.87,0.02384839936417671,0.01788229849148837,0.7320444222584108,0.0,0.7320444222584108,0.7320444222584108,0.8684676140941023,1.2325611391154965,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.009542560570986014,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.7320444222584108,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.036738515334650446,0.0,0.0,0.0,0.013891507628557509,1.1120776780655235,0.009302560570986013,0.25,60,0.009542560570986014,constructed_microcap_minus_hedge,0.083877972424086,False,0,,0.083877972424086,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.009302560570986013,overlay_pre_cost_return,0.009302560570985996,1.0606955971888177,1.0979487723086139,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-02-06,0.003088368568771544,0.004570792655235856,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1203.802124325778,3557.08,0.012015248163641523,0.010858599493587473,0.7512491956372683,0.0,0.7512491956372683,0.7512491956372683,0.9031571702823005,1.23361701097608,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0033283685687715437,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.7512491956372683,1.0,False,1.5,1.0,1.0,0.0,0.0,False,11,0.039940345979444736,0.0,0.0,0.0,0.004570792655235856,1.1171607545484772,0.003088368568771544,0.25,60,0.0033283685687715437,constructed_microcap_minus_hedge,0.08399048762769107,False,0,,0.08399048762769107,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.003088368568771544,overlay_pre_cost_return,0.0030883685687714824,1.06397141613221,1.1029672684929073,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2012-02-07,-0.0050496436723987985,-0.0076354752750628085,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1181.5837983573715,3496.4,-0.018456792457357207,-0.01705893598119801,0.6999453079239171,0.0,0.6999453079239171,0.6999453079239171,0.8939900779711569,1.2315225063448942,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.004809643672398799,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.7512491956372683,0.9317085622037421,False,1.5,1.0,1.0,0.0,0.0,False,11,0.03468901779169742,0.0,0.0,0.0,-0.0076354752750628085,1.1086307012288519,-0.0050496436723987985,0.25,60,-0.004809643672398799,constructed_microcap_minus_hedge,0.08463047570860587,False,0,,0.08463047570860587,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.0050496436723987985,overlay_pre_cost_return,-0.005049643672398796,1.058598739603125,1.0945455891851261,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
