symbol,name,code
sz300243,瑞丰高材,300243
sz300244,迪安诊断,300244
sz300245,天玑科技,300245
sz300246,宝莱特,300246
sz300247,融捷健康,300247
sz300248,新开普,300248
sz300249,依米康,300249
sz300250,初灵信息,300250
sz300251,光线传媒,300251
sz300252,金信诺,300252
sz300253,卫宁健康,300253
sz300254,仟源医药,300254
sz300255,常山药业,300255
sz300256,星星科技,300256
sz300257,开山股份,300257
sz300258,精锻科技,300258
sz300259,新天科技,300259
sz300260,新莱应材,300260
sz300261,雅本化学,300261
sz300263,隆华科技,300263
sz300264,佳创视讯,300264
sz300265,通光线缆,300265
sz300266,兴源环境,300266
sz300267,尔康制药,300267
sz300268,*ST佳沃,300268
sz300269,联建光电,300269
sz300270,中威电子,300270
sz300271,华宇软件,300271
sz300272,开能健康,300272
sz300274,阳光电源,300274
sz300275,梅安森,300275
sz300276,三丰智能,300276
sz300277,汽轮科技,300277
sz300278,华昌达,300278
sz300279,和晶科技,300279
sz300281,金明精机,300281
sz300283,温州宏丰,300283
sz300284,苏交科,300284
sz300285,国瓷材料,300285
sz300286,安科瑞,300286
sz300287,飞利信,300287
sz300288,朗玛信息,300288
sz300289,利德曼,300289
sz300290,荣科科技,300290
sz300291,百纳千成,300291
sz300292,吴通控股,300292
sz300293,蓝英装备,300293
sz300294,博雅生物,300294
sz300295,三六五网,300295
sz300296,利亚德,300296
sz300298,三诺生物,300298
sz300299,富春股份,300299
sz300300,海峡创新,300300
sz300301,ST长方,300301
sz300302,同有科技,300302
sz300303,聚飞光电,300303
sz300304,云意电气,300304
sz300305,裕兴股份,300305
sz300306,远方信息,300306
sz300307,慈星股份,300307
sz300308,中际旭创,300308
sz300310,宜通世纪,300310
sz300311,ST任子行,300311
sz300313,*ST天山,300313
sz300314,戴维医疗,300314
sz300315,掌趣科技,300315
sz300316,晶盛机电,300316
sz300317,珈伟新能,300317
sz300318,博晖创新,300318
sz300319,麦捷科技,300319
sz300320,海达股份,300320
sz300321,同大股份,300321
sz300322,硕贝德,300322
sz300323,华灿光电,300323
sz300324,旋极信息,300324
sz300326,ST凯利,300326
sz300327,中颖电子,300327
sz300328,宜安科技,300328
sz300329,海伦钢琴,300329
sz300331,苏大维格,300331
sz300332,天壕能源,300332
sz300333,兆日科技,300333
sz300334,津膜科技,300334
sz300335,迪森股份,300335
sz300337,银邦股份,300337
sz300338,ST开元,300338
sz300339,润和软件,300339
sz300340,科恒股份,300340
sz300341,麦克奥迪,300341
sz300342,天银机电,300342
sz300343,ST联创,300343
sz300344,*ST立方,300344
sz300345,华民股份,300345
sz300346,南大光电,300346
sz300347,泰格医药,300347
sz300348,长亮科技,300348
sz300349,金卡智能,300349
sz300350,华鹏飞,300350
sz300351,永贵电器,300351
sz300352,北信源,300352
sz300353,东土科技,300353
sz300354,东华测试,300354
sz300355,蒙草生态,300355
sz300357,我武生物,300357
sz300358,楚天科技,300358
sz300359,全通教育,300359
sz300360,炬华科技,300360
sz300363,博腾股份,300363
sz300364,中文在线,300364
sz300365,恒华科技,300365
sz300366,ST创意,300366
sz300368,汇金股份,300368
sz300369,绿盟科技,300369
sz300370,安控科技,300370
sz300371,汇中股份,300371
sz300373,扬杰科技,300373
sz300374,中铁装配,300374
sz300375,鹏翎股份,300375
sz300376,易事特,300376
sz300377,赢时胜,300377
sz300378,鼎捷数智,300378
sz300380,安硕信息,300380
sz300381,溢多利,300381
sz300382,斯莱克,300382
sz300383,光环新网,300383
sz300384,三联虹普,300384
sz300385,雪浪环境,300385
sz300386,飞天诚信,300386
sz300387,富邦科技,300387
sz300388,节能国祯,300388
sz300389,艾比森,300389
sz300390,天华新能,300390
sz300391,长药退,300391
sz300393,中来股份,300393
sz300394,天孚通信,300394
sz300395,菲利华,300395
sz300396,迪瑞医疗,300396
sz300397,天和防务,300397
sz300398,飞凯材料,300398
sz300399,天利科技,300399
sz300400,劲拓股份,300400
sz300401,花园生物,300401
sz300402,宝色股份,300402
sz300403,汉宇集团,300403
sz300404,博济医药,300404
sz300405,科隆股份,300405
sz300406,九强生物,300406
sz300407,凯发电气,300407
sz300408,三环集团,300408
sz300409,道氏技术,300409
sz300410,正业科技,300410
sz300411,金盾股份,300411
sz300412,迦南科技,300412
sz300413,芒果超媒,300413
sz300414,中光防雷,300414
sz300415,伊之密,300415
sz300416,苏试试验,300416
sz300417,南华仪器,300417
sz300418,昆仑万维,300418
sz300419,ST浩丰,300419
sz300420,五洋自控,300420
sz300421,力星股份,300421
sz300422,博世科,300422
sz300423,昇辉科技,300423
sz300424,航新科技,300424
sz300425,中建环能,300425
sz300426,华智数媒,300426
sz300427,红相股份,300427
sz300428,立中集团,300428
sz300429,强力新材,300429
sz300430,诚益通,300430
sz300432,富临精工,300432
sz300433,蓝思科技,300433
sz300434,金石亚药,300434
sz300435,中泰股份,300435
sz300436,广生堂,300436
sz300437,清水源,300437
sz300438,鹏辉能源,300438
sz300439,美康生物,300439
sz300440,运达科技,300440
sz300441,鲍斯股份,300441
sz300442,润泽科技,300442
sz300443,金雷股份,300443
sz300444,双杰电气,300444
sz300445,康斯特,300445
sz300446,航天智造,300446
sz300447,全信股份,300447
sz300448,浩云科技,300448
sz300449,汉邦高科,300449
sz300450,先导智能,300450
sz300451,创业慧康,300451
sz300452,山河药辅,300452
sz300453,三鑫医疗,300453
sz300454,深信服,300454
sz300455,航天智装,300455
sz300456,赛微电子,300456
sz300457,赢合科技,300457
sz300458,全志科技,300458
sz300459,汤姆猫,300459
sz300460,ST惠伦,300460
sz300461,田中精机,300461
sz300462,ST华铭,300462
sz300463,迈克生物,300463
sz300464,星徽股份,300464
sz300465,高伟达,300465
sz300466,赛摩智能,300466
sz300467,迅游科技,300467
sz300468,四方精创,300468
sz300469,信息发展,300469
sz300470,中密控股,300470
sz300471,厚普股份,300471
sz300472,*ST新元,300472
sz300473,德尔股份,300473
sz300474,景嘉微,300474
sz300475,香农芯创,300475
sz300476,胜宏科技,300476
sz300477,ST合纵,300477
sz300478,杭州高新,300478
sz300479,神思电子,300479
sz300480,光力科技,300480
sz300481,濮阳惠成,300481
sz300482,万孚生物,300482
sz300483,首华燃气,300483
sz300484,蓝海华腾,300484
sz300485,赛升药业,300485
sz300486,东杰智能,300486
sz300487,蓝晓科技,300487
sz300488,恒锋工具,300488
sz300489,光智科技,300489
sz300490,华自科技,300490
sz300491,通合科技,300491
sz300492,华图山鼎,300492
sz300493,润欣科技,300493
sz300494,盛天网络,300494
sz300496,中科创达,300496
sz300497,富祥药业,300497
sz300498,温氏股份,300498
sz300499,高澜股份,300499
sz300500,启迪设计,300500
sz300501,海顺新材,300501
sz300502,新易盛,300502
sz300503,昊志机电,300503
sz300504,天邑股份,300504
sz300505,川金诺,300505
sz300506,ST名家汇,300506
sz300507,苏奥传感,300507
sz300508,维宏股份,300508
sz300509,新美星,300509
sz300510,金冠股份,300510
sz300511,雪榕生物,300511
sz300512,中亚股份,300512
sz300513,恒实科技,300513
sz300514,友讯达,300514
sz300515,三德科技,300515
sz300516,久之洋,300516
sz300517,海波重科,300517
sz300518,新迅达,300518
sz300519,新光药业,300519
sz300520,科大国创,300520
sz300521,爱司凯,300521
sz300522,世名科技,300522
sz300523,辰安科技,300523
sz300525,博思软件,300525
sz300527,ST应急,300527
sz300528,幸福蓝海,300528
sz300529,健帆生物,300529
sz300530,领湃科技,300530
sz300531,优博讯,300531
sz300532,今天国际,300532
sz300533,冰川网络,300533
sz300534,陇神戎发,300534
sz300535,达威股份,300535
sz300536,农尚环境,300536
sz300537,广信材料,300537
sz300538,同益股份,300538
sz300539,横河精密,300539
sz300540,蜀道装备,300540
sz300541,先进数通,300541
sz300542,新晨科技,300542
sz300543,朗科智能,300543
sz300545,联得装备,300545
sz300546,雄帝科技,300546
sz300547,川环科技,300547
sz300548,长芯博创,300548
sz300549,优德精密,300549
sz300550,和仁科技,300550
sz300551,古鳌科技,300551
sz300552,万集科技,300552
sz300553,集智股份,300553
sz300554,三超新材,300554
sz300555,ST路通,300555
sz300556,丝路视觉,300556
sz300557,理工光科,300557
sz300558,贝达药业,300558
sz300559,佳发教育,300559
sz300560,中富通,300560
sz300561,*ST汇科,300561
sz300562,乐心医疗,300562
sz300563,神宇股份,300563
sz300564,筑博设计,300564
sz300565,科信技术,300565
sz300566,激智科技,300566
sz300567,精测电子,300567
sz300568,星源材质,300568
sz300569,天能重工,300569
sz300570,太辰光,300570
sz300571,平治信息,300571
sz300572,安车检测,300572
sz300573,兴齐眼药,300573
sz300575,中旗股份,300575
sz300576,容大感光,300576
sz300577,开润股份,300577
sz300578,会畅科技,300578
sz300579,数字认证,300579
sz300580,贝斯特,300580
sz300581,晨曦航空,300581
sz300582,英飞特,300582
sz300583,赛托生物,300583
sz300584,海辰药业,300584
sz300585,奥联电子,300585
sz300586,美联新材,300586
sz300587,天铁科技,300587
sz300588,熙菱信息,300588
sz300589,江龙船艇,300589
sz300590,移为通信,300590
sz300591,万里马,300591
sz300592,华凯易佰,300592
sz300593,新雷能,300593
sz300594,朗进科技,300594
sz300595,欧普康视,300595
sz300596,利安隆,300596
sz300597,吉大通信,300597
sz300598,诚迈科技,300598
sz300599,雄塑科技,300599
sz300600,国瑞科技,300600
sz300601,康泰生物,300601
sz300602,飞荣达,300602
sz300603,立昂技术,300603
sz300604,长川科技,300604
sz300605,恒锋信息,300605
sz300606,金太阳,300606
sz300607,拓斯达,300607
sz300608,思特奇,300608
sz300609,汇纳科技,300609
sz300610,晨化股份,300610
sz300611,美力科技,300611
sz300612,宣亚国际,300612
sz300613,富瀚微,300613
sz300614,百川畅银,300614
sz300615,欣天科技,300615
sz300616,尚品宅配,300616
sz300617,安靠智电,300617
sz300618,寒锐钴业,300618
sz300619,金银河,300619
sz300620,光库科技,300620
sz300621,维业股份,300621
sz300622,博士眼镜,300622
sz300623,捷捷微电,300623
sz300624,万兴科技,300624
sz300625,三雄极光,300625
sz300626,华瑞股份,300626
sz300627,华测导航,300627
sz300628,亿联网络,300628
sz300629,新劲刚,300629
sz300631,久吾高科,300631
sz300632,光莆股份,300632
sz300633,开立医疗,300633
sz300634,彩讯股份,300634
sz300635,中达安,300635
sz300636,同和药业,300636
sz300637,扬帆新材,300637
sz300638,广和通,300638
sz300639,凯普生物,300639
sz300640,德艺文创,300640
sz300641,正丹股份,300641
sz300642,透景生命,300642
sz300643,万通智控,300643
sz300644,南京聚隆,300644
sz300645,正元智慧,300645
sz300647,超频三,300647
sz300648,星云股份,300648
sz300649,杭州园林,300649
sz300650,太龙股份,300650
sz300651,金陵体育,300651
sz300652,雷迪克,300652
sz300653,正海生物,300653
sz300654,世纪天鸿,300654
sz300655,晶瑞电材,300655
sz300656,民德电子,300656
sz300657,弘信电子,300657
sz300658,延江股份,300658
sz300659,中孚信息,300659
sz300660,江苏雷利,300660
sz300661,圣邦股份,300661
sz300662,科锐国际,300662
sz300663,科蓝软件,300663
sz300664,鹏鹞环保,300664
sz300665,飞鹿股份,300665
sz300666,江丰电子,300666
sz300667,必创科技,300667
sz300668,杰恩设计,300668
sz300669,沪宁股份,300669
sz300670,大烨智能,300670
sz300671,富满微,300671
sz300672,国科微,300672
sz300673,佩蒂股份,300673
sz300674,宇信科技,300674
sz300675,建科院,300675
sz300676,华大基因,300676
sz300677,英科医疗,300677
sz300678,中科信息,300678
sz300679,电连技术,300679
sz300680,隆盛科技,300680
sz300681,英搏尔,300681
sz300682,朗新科技,300682
sz300683,海特生物,300683
sz300684,中石科技,300684
sz300685,艾德生物,300685
sz300686,智动力,300686
sz300687,赛意信息,300687
sz300688,创业黑马,300688
sz300689,澄天伟业,300689
sz300690,双一科技,300690
sz300691,联合光电,300691
sz300692,中赋科技,300692
sz300693,盛弘股份,300693
sz300694,蠡湖股份,300694
sz300695,兆丰股份,300695
sz300696,爱乐达,300696
sz300697,电工合金,300697
sz300698,万马科技,300698
sz300699,光威复材,300699
sz300700,岱勒新材,300700
sz300701,森霸传感,300701
sz300702,天宇股份,300702
sz300703,创源股份,300703
sz300705,九典制药,300705
sz300706,阿石创,300706
sz300707,威唐工业,300707
sz300708,聚灿光电,300708
sz300709,精研科技,300709
sz300710,万隆光电,300710
sz300711,广哈通信,300711
sz300712,永福股份,300712
sz300713,英可瑞,300713
sz300715,凯伦股份,300715
sz300716,ST泉为,300716
sz300717,华信新材,300717
sz300718,长盛轴承,300718
sz300719,安达维尔,300719
sz300720,海川智能,300720
sz300721,怡达股份,300721
sz300722,新余国科,300722
sz300723,一品红,300723
sz300724,捷佳伟创,300724
sz300725,药石科技,300725
sz300726,宏达电子,300726
sz300727,润禾材料,300727
sz300729,乐歌股份,300729
sz300730,科创信息,300730
sz300731,科创新源,300731
sz300732,设研院,300732
sz300733,西菱动力,300733
sz300735,光弘科技,300735
sz300736,百邦科技,300736
sz300737,科顺股份,300737
sz300738,奥飞数据,300738
sz300739,明阳电路,300739
sz300740,水羊股份,300740
sz300741,华宝股份,300741
sz300743,天地数码,300743
sz300745,欣锐科技,300745
sz300746,汉嘉数智,300746
sz300747,锐科激光,300747
sz300748,金力永磁,300748
sz300749,顶固集创,300749
sz300750,宁德时代,300750
sz300751,迈为股份,300751
sz300752,隆利科技,300752
sz300753,爱朋医疗,300753
sz300755,华致酒行,300755
sz300756,金马游乐,300756
sz300757,罗博特科,300757
sz300758,七彩化学,300758
sz300759,康龙化成,300759
sz300760,迈瑞医疗,300760
sz300761,立华股份,300761
sz300762,上海瀚讯,300762
sz300763,锦浪科技,300763
sz300765,新诺威,300765
sz300766,每日互动,300766
sz300767,震安科技,300767
sz300768,迪普科技,300768
sz300769,德方纳米,300769
sz300770,新媒股份,300770
sz300771,智莱科技,300771
sz300772,运达股份,300772
sz300773,拉卡拉,300773
sz300774,倍杰特,300774
sz300775,三角防务,300775
sz300776,帝尔激光,300776
sz300777,中简科技,300777
sz300778,新城市,300778
sz300779,惠城环保,300779
sz300780,德恩精工,300780
sz300781,因赛集团,300781
sz300782,卓胜微,300782
sz300783,三只松鼠,300783
sz300784,利安科技,300784
sz300785,值得买,300785
sz300786,国林科技,300786
sz300787,海能实业,300787
sz300788,中信出版,300788
sz300789,唐源电气,300789
sz300790,宇瞳光学,300790
sz300791,仙乐健康,300791
sz300792,壹网壹创,300792
sz300793,佳禾智能,300793
sz300795,米奥会展,300795
sz300796,贝斯美,300796
sz300797,钢研纳克,300797
sz300798,锦鸡股份,300798
sz300800,力合科技,300800
sz300801,泰和科技,300801
sz300802,矩子科技,300802
sz300803,指南针,300803
sz300804,广康生化,300804
sz300805,电声股份,300805
sz300806,斯迪克,300806
sz300807,天迈科技,300807
sz300808,久量股份,300808
sz300809,华辰装备,300809
sz300810,中科海讯,300810
sz300811,铂科新材,300811
sz300812,易天股份,300812
sz300813,泰林生物,300813
sz300814,中富电路,300814
sz300815,玉禾田,300815
sz300816,艾可蓝,300816
sz300817,双飞集团,300817
sz300818,耐普矿机,300818
sz300819,聚杰微纤,300819
sz300820,英杰电气,300820
sz300821,东岳硅材,300821
sz300822,贝仕达克,300822
sz300823,建科智能,300823
sz300824,北鼎股份,300824
sz300825,阿尔特,300825
sz300826,测绘股份,300826
sz300827,上能电气,300827
sz300828,锐新科技,300828
sz300829,金丹科技,300829
sz300830,金现代,300830
sz300831,派瑞股份,300831
sz300832,新产业,300832
sz300833,浩洋股份,300833
sz300834,星辉环材,300834
sz300835,龙磁科技,300835
sz300836,佰奥智能,300836
sz300837,浙矿股份,300837
sz300838,浙江力诺,300838
sz300839,博汇股份,300839
sz300840,酷特智能,300840
sz300841,康华生物,300841
sz300842,帝科股份,300842
sz300843,胜蓝股份,300843
sz300844,山水比德,300844
sz300845,捷安高科,300845
sz300846,首都在线,300846
sz300847,中船汉光,300847
sz300848,美瑞新材,300848
sz300849,锦盛新材,300849
sz300850,新强联,300850
sz300851,交大思诺,300851
sz300852,四会富仕,300852
sz300853,申昊科技,300853
sz300854,中兰环保,300854
sz300855,图南股份,300855
sz300856,科思股份,300856
sz300857,协创数据,300857
sz300858,科拓生物,300858
sz300859,西域旅游,300859
sz300860,锋尚文化,300860
sz300861,美畅股份,300861
sz300862,蓝盾光电,300862
sz300863,卡倍亿,300863
sz300864,南大环境,300864
sz300865,大宏立,300865
sz300866,安克创新,300866
sz300867,圣元环保,300867
sz300868,杰美特,300868
sz300869,康泰医学,300869
sz300870,欧陆通,300870
sz300871,回盛生物,300871
sz300872,天阳科技,300872
sz300873,海晨股份,300873
sz300875,捷强装备,300875
sz300876,蒙泰高新,300876
sz300877,金春股份,300877
sz300878,维康药业,300878
sz300879,大叶股份,300879
sz300880,迦南智能,300880
sz300881,盛德鑫泰,300881
sz300882,万胜智能,300882
sz300883,龙利得,300883
sz300884,狄耐克,300884
sz300885,海昌新材,300885
sz300886,华业香料,300886
sz300887,谱尼测试,300887
sz300888,稳健医疗,300888
sz300889,爱克股份,300889
sz300890,翔丰华,300890
sz300891,惠云钛业,300891
sz300892,品渥食品,300892
sz300893,松原安全,300893
sz300894,火星人,300894
sz300895,铜牛信息,300895
sz300896,爱美客,300896
sz300897,山科智能,300897
sz300898,熊猫乳品,300898
sz300899,*ST凯鑫,300899
sz300900,广联航空,300900
sz300901,中胤时尚,300901
sz300902,国安达,300902
sz300903,科翔股份,300903
sz300904,威力传动,300904
sz300905,宝丽迪,300905
sz300906,日月明,300906
sz300907,康平科技,300907
sz300908,仲景食品,300908
sz300909,汇创达,300909
sz300910,瑞丰新材,300910
sz300911,亿田智能,300911
sz300912,凯龙高科,300912
sz300913,兆龙互连,300913
sz300915,海融科技,300915
sz300916,朗特智能,300916
sz300917,特发服务,300917
sz300918,南山智尚,300918
sz300919,中伟新材,300919
sz300920,润阳科技,300920
sz300921,南凌科技,300921
sz300922,天秦装备,300922
sz300923,研奥股份,300923
sz300925,法本信息,300925
sz300926,博俊科技,300926
sz300927,江天化学,300927
sz300928,华安鑫创,300928
sz300929,华骐环保,300929
sz300930,屹通新材,300930
sz300931,通用电梯,300931
sz300932,三友联众,300932
sz300933,中辰股份,300933
sz300935,盈建科,300935
sz300936,中英科技,300936
sz300937,药易购,300937
sz300938,信测标准,300938
sz300939,秋田微,300939
sz300940,南极光,300940
sz300941,创识科技,300941
sz300942,易瑞生物,300942
sz300943,春晖智控,300943
sz300945,曼卡龙,300945
sz300946,恒而达,300946
sz300947,德必集团,300947
sz300948,冠中生态,300948
sz300949,奥雅股份,300949
sz300950,德固特,300950
sz300951,博硕科技,300951
sz300952,恒辉安防,300952
sz300953,震裕科技,300953
sz300955,嘉亨家化,300955
sz300956,英力股份,300956
sz300957,贝泰妮,300957
sz300958,建工修复,300958
sz300959,线上线下,300959
sz300960,通业科技,300960
sz300961,深水海纳,300961
sz300962,中金辐照,300962
sz300963,中洲特材,300963
sz300964,本川智能,300964
sz300965,恒宇信通,300965
sz300966,共同药业,300966
sz300967,晓鸣股份,300967
sz300968,格林精密,300968
sz300969,恒帅股份,300969
sz300970,华绿生物,300970
sz300971,博亚精工,300971
sz300972,万辰集团,300972
sz300973,立高食品,300973
sz300975,商络电子,300975
sz300976,达瑞电子,300976
sz300977,深圳瑞捷,300977
sz300978,东箭科技,300978
sz300979,华利集团,300979
sz300980,祥源新材,300980
sz300981,中红医疗,300981
sz300982,苏文电能,300982
sz300983,尤安设计,300983
sz300984,金沃股份,300984
sz300985,致远新能,300985
sz300986,志特新材,300986
sz300987,川网传媒,300987
sz300988,津荣天宇,300988
sz300989,蕾奥规划,300989
sz300990,同飞股份,300990
sz300991,创益通,300991
sz300992,泰福泵业,300992
sz300993,玉马科技,300993
sz300994,久祺股份,300994
sz300995,奇德新材,300995
sz300996,普联软件,300996
sz300997,欢乐家,300997
sz300998,宁波方正,300998
sz300999,金龙鱼,300999
sz301000,肇民科技,301000
sz301001,凯淳股份,301001
sz301002,崧盛股份,301002
sz301003,江苏博云,301003
sz301004,嘉益股份,301004
sz301005,超捷股份,301005
sz301006,迈拓股份,301006
sz301007,德迈仕,301007
sz301008,宏昌科技,301008
sz301009,可靠股份,301009
sz301010,晶雪节能,301010
sz301011,华立科技,301011
sz301012,扬电科技,301012
sz301013,利和兴,301013
sz301015,百洋医药,301015
sz301016,雷尔伟,301016
sz301017,漱玉平民,301017
sz301018,申菱环境,301018
sz301019,宁波色母,301019
sz301020,密封科技,301020
sz301021,英诺激光,301021
sz301022,海泰科,301022
sz301023,奕帆传动,301023
sz301024,霍普股份,301024
sz301025,读客文化,301025
sz301026,浩通科技,301026
sz301027,华蓝集团,301027
sz301028,鼎熔岩,301028
sz301029,怡合达,301029
sz301030,仕净科技,301030
sz301031,中熔电气,301031
sz301032,新柴股份,301032
sz301033,迈普医学,301033
sz301035,润丰股份,301035
sz301036,双乐股份,301036
sz301037,保立佳,301037
sz301038,深水规院,301038
sz301039,中集车辆,301039
sz301040,中环海陆,301040
sz301041,金百泽,301041
sz301042,安联锐视,301042
sz301043,绿岛风,301043
sz301045,天禄科技,301045
sz301046,能辉科技,301046
sz301047,义翘神州,301047
sz301048,金鹰重工,301048
sz301049,超越科技,301049
sz301050,雷电微力,301050
sz301051,信濠光电,301051
sz301052,果麦文化,301052
sz301053,远信工业,301053
sz301055,张小泉,301055
sz301056,森赫股份,301056
sz301057,汇隆新材,301057
sz301058,中粮科工,301058
sz301059,金三江,301059
sz301060,兰卫医学,301060
sz301061,匠心家居,301061
sz301062,上海艾录,301062
sz301063,海锅股份,301063
sz301065,本立科技,301065
sz301066,万事利,301066
sz301067,显盈科技,301067
sz301068,大地海洋,301068
sz301069,凯盛新材,301069
sz301070,开勒股份,301070
sz301071,力量钻石,301071
sz301072,中捷精工,301072
sz301073,君亭酒店,301073
sz301075,多瑞医药,301075
sz301076,新瀚新材,301076
sz301077,星华新材,301077
sz301078,孩子王,301078
sz301079,邵阳液压,301079
sz301080,百普赛斯,301080
sz301081,严牌股份,301081
sz301082,久盛电气,301082
sz301083,百胜智能,301083
sz301085,亚康股份,301085
sz301086,鸿富瀚,301086
sz301087,可孚医疗,301087
sz301088,戎美股份,301088
sz301089,拓新药业,301089
sz301090,华润材料,301090
sz301091,深城交,301091
sz301092,争光股份,301092
sz301093,华兰股份,301093
sz301095,广立微,301095
sz301096,百诚医药,301096
sz301097,天益医疗,301097
sz301098,金埔园林,301098
sz301099,雅创电子,301099
sz301100,风光股份,301100
sz301101,明月镜片,301101
sz301102,兆讯传媒,301102
sz301103,何氏眼科,301103
sz301105,鸿铭股份,301105
sz301106,骏成科技,301106
sz301107,瑜欣电子,301107
sz301108,洁雅股份,301108
sz301109,军信股份,301109
sz301110,青木科技,301110
sz301111,粤万年青,301111
sz301112,信邦智能,301112
sz301113,雅艺科技,301113
sz301115,联检科技,301115
sz301116,益客食品,301116
sz301117,佳缘科技,301117
sz301118,恒光股份,301118
sz301119,正强股份,301119
sz301120,新特电气,301120
sz301121,紫建电子,301121
sz301122,采纳股份,301122
sz301123,奕东电子,301123
sz301125,腾亚精工,301125
sz301126,达嘉维康,301126
sz301127,武汉天源,301127
sz301128,强瑞技术,301128
sz301129,瑞纳智能,301129
sz301130,西点药业,301130
sz301131,聚赛龙,301131
sz301132,满坤科技,301132
sz301133,金钟股份,301133
sz301135,瑞德智能,301135
sz301136,招标股份,301136
sz301137,哈焊华通,301137
sz301138,华研精机,301138
sz301139,元道通信,301139
sz301141,中科磁业,301141
sz301148,嘉戎技术,301148
sz301149,隆华新材,301149
sz301150,中一科技,301150
sz301151,冠龙节能,301151
sz301152,天力锂能,301152
sz301153,中科江南,301153
sz301155,海力风电,301155
sz301156,美农生物,301156
sz301157,华塑科技,301157
sz301158,德石股份,301158
sz301159,三维天地,301159
sz301160,翔楼新材,301160
sz301161,唯万密封,301161
sz301162,国能日新,301162
sz301163,宏德股份,301163
sz301165,锐捷网络,301165
sz301166,优宁维,301166
sz301167,建研设计,301167
sz301168,通灵股份,301168
sz301169,零点有数,301169
sz301170,锡南科技,301170
sz301171,易点天下,301171
sz301172,君逸数码,301172
sz301173,毓恬冠佳,301173
sz301175,中科环保,301175
sz301176,逸豪新材,301176
sz301177,迪阿股份,301177
sz301178,天亿马,301178
sz301179,泽宇智能,301179
sz301180,万祥科技,301180
sz301181,标榜股份,301181
sz301182,凯旺科技,301182
sz301183,东田微,301183
sz301185,鸥玛软件,301185
sz301186,超达装备,301186
sz301187,欧圣电气,301187
sz301188,力诺药包,301188
sz301189,奥尼电子,301189
sz301190,善水科技,301190
sz301191,菲菱科思,301191
sz301192,泰祥股份,301192
sz301193,家联科技,301193
sz301195,北路智控,301195
sz301196,唯科科技,301196
sz301197,工大科雅,301197
sz301198,喜悦智行,301198
sz301199,迈赫股份,301199
sz301200,大族数控,301200
sz301201,诚达药业,301201
sz301202,朗威股份,301202
sz301203,国泰环保,301203
sz301205,联特科技,301205
sz301206,三元生物,301206
sz301207,华兰疫苗,301207
sz301208,中亦科技,301208
sz301209,联合化学,301209
sz301210,金杨精密,301210
sz301211,亨迪药业,301211
sz301212,联盛化学,301212
sz301213,观想科技,301213
sz301215,中汽股份,301215
sz301216,万凯新材,301216
sz301217,铜冠铜箔,301217
sz301218,华是科技,301218
sz301219,腾远钴业,301219
sz301220,亚香股份,301220
sz301221,光庭信息,301221
sz301222,浙江恒威,301222
sz301223,中荣股份,301223
sz301225,恒勃股份,301225
sz301226,祥明智能,301226
sz301227,森鹰窗业,301227
sz301228,实朴检测,301228
sz301229,纽泰格,301229
sz301230,泓博医药,301230
sz301231,荣信文化,301231
sz301232,飞沃科技,301232
sz301233,盛帮股份,301233
sz301234,五洲医疗,301234
sz301235,华康洁净,301235
sz301236,软通动力,301236
sz301237,和顺科技,301237
sz301238,瑞泰新材,301238
sz301239,普瑞眼科,301239
sz301246,宏源药业,301246
sz301248,杰创智能,301248
sz301251,威尔高,301251
sz301252,同星科技,301252
sz301255,通力科技,301255
sz301256,华融化学,301256
sz301257,普蕊斯,301257
sz301258,富士莱,301258
sz301259,艾布鲁,301259
sz301260,格力博,301260
sz301261,恒工精密,301261
sz301262,海看股份,301262
sz301263,泰恩康,301263
sz301265,华新环保,301265
sz301266,宇邦新材,301266
sz301267,华厦眼科,301267
sz301268,铭利达,301268
sz301269,华大九天,301269
sz301270,汉仪股份,301270
sz301272,英华特,301272
sz301273,瑞晨环保,301273
sz301275,汉朔科技,301275
sz301276,嘉曼服饰,301276
sz301277,新天地,301277
sz301278,快可电子,301278
sz301279,金道科技,301279
sz301280,珠城科技,301280
sz301281,科源制药,301281
sz301282,金禄电子,301282
sz301283,聚胶股份,301283
sz301285,鸿日达,301285
sz301286,侨源股份,301286
sz301287,康力源,301287
sz301288,*ST清研,301288
sz301289,国缆检测,301289
sz301290,东星医疗,301290
sz301291,明阳电气,301291
sz301292,海科新源,301292
sz301293,三博脑科,301293
sz301295,美硕科技,301295
sz301296,新巨丰,301296
sz301297,富乐德,301297
sz301298,东利机械,301298
sz301299,卓创资讯,301299
sz301300,远翔新材,301300
sz301301,川宁生物,301301
sz301302,华如科技,301302
sz301303,真兰仪表,301303
sz301305,朗坤科技,301305
sz301306,西测测试,301306
sz301307,美利信,301307
sz301308,江波龙,301308
sz301309,万得凯,301309
sz301310,鑫宏业,301310
sz301311,昆船智能,301311
sz301312,智立方,301312
sz301313,凡拓数创,301313
sz301314,科瑞思,301314
sz301315,威士顿,301315
sz301316,慧博云通,301316
sz301317,鑫磊股份,301317
sz301318,维海德,301318
sz301319,唯特偶,301319
sz301320,豪江智能,301320
sz301321,翰博高新,301321
sz301322,绿通科技,301322
sz301323,新莱福,301323
sz301325,曼恩斯特,301325
sz301326,捷邦科技,301326
sz301327,华宝新能,301327
sz301328,维峰电子,301328
sz301329,信音电子,301329
sz301330,熵基科技,301330
sz301331,恩威医药,301331
sz301332,德尔玛,301332
sz301333,诺思格,301333
