change_date,symbol,old_name,new_name
2005-04-12,000813,天山纺织,*ST 天纺
2005-04-13,200054,ST建摩Ｂ,建  摩Ｂ
2005-04-14,200613,ST东海Ｂ,*ST东海B
2005-04-14,000856,唐山陶瓷,*ST 唐陶
2005-04-14,000760,博盈投资,*ST 博盈
2005-04-14,000613,ST东海Ａ,*ST东海A
2005-04-18,000805,ST 炎 黄,*ST 炎黄
2005-04-19,002041,N 登  海,登海种业
2005-04-20,000950,*ST 农化,ST 农 化
2005-04-20,000887,飞彩股份,ST 飞 彩
2005-04-21,000622,岳阳恒立,*ST 恒立
2005-04-22,000816,*ST 江力,江淮动力
2005-04-25,000583,ST 托 普,*ST 托普
2005-04-25,000683,天 然 碱,*ST 天然
2005-04-25,000995,*ST 皇台,皇台酒业
2005-04-25,000887,ST 飞 彩,*ST 飞彩
2005-04-25,000739,普洛药业,普洛康裕
2005-04-26,000678,ST 襄 轴,襄阳轴承
2005-04-27,000862,吴忠仪表,*ST 仪表
2005-04-28,200992,*ST中鲁B,ST中鲁Ｂ
2005-04-28,002042,N 飞  亚,飞亚股份
2005-04-28,000880,山东巨力,*ST 巨力
2005-04-29,000020,ST华发Ａ,*ST华发A
2005-04-29,000536,*ST 闽东,ST闽闽东
2005-04-29,000592,ST 昌 源,*ST 昌源
2005-04-29,000691,ST 寰 岛,*ST 寰岛
2005-04-29,000908,天一科技,*ST 天一
2005-04-29,200020,ST华发Ｂ,*ST华发B
2005-04-29,000699,ST 佳 纸,*ST 佳纸
2005-04-29,000791,西北化工,*ST 化工
2005-05-09,200017,ST中华Ｂ,*ST中华B
2005-05-09,000863,和光商务,ST 商 务
2005-05-09,000017,ST中华Ａ,*ST中华A
2005-05-10,000631,兰宝信息,*ST 兰宝
2005-05-10,000034,深信泰丰,ST 深 泰
2005-05-11,002043,N 兔宝宝,兔 宝 宝
2005-05-13,000048,ST康达尔,康达尔Ａ
2005-05-13,000931,*ST 中科,中 关 村
2005-05-13,000411,ST 英 特,英特集团
2005-05-19,000537,*ST 戈德,南开戈德
2005-05-19,002044,N 三  友,江苏三友
2005-05-23,002019,鑫富股份,鑫富药业
2005-05-23,000008,亿安科技,宝 利 来
2005-05-24,002045,N 国  光,广州国光
2005-05-25,000529,ST 美 雅,*ST 美雅
2005-05-26,000040,ST 鸿 基,深鸿基Ａ
2005-05-27,002046,N 轴  研,轴研科技
2005-05-30,000826,国投资源,合加资源
2005-05-30,000582,北海新力,北 海 港
2005-06-01,002047,N 成  霖,成霖股份
2005-06-06,002048,N 华  翔,宁波华翔
2005-06-07,002049,N 晶  源,晶源电子
2005-06-08,000555,*ST 太光,ST 太 光
2005-06-08,002050,N 三  花,三花股份
2005-06-16,000748,湘计算机,长城信息
2005-06-28,000937,金牛能源,G 金  牛
2005-06-28,000049,深 万 山,德赛电池
2005-07-01,200596,古井贡Ｂ,*ST古井B
2005-07-01,200041,深本实Ｂ,*ST本实B
2005-07-01,000596,古井贡Ａ,*ST古井A
2005-07-01,000035,中科健Ａ,*ST 科健
2005-07-08,000537,南开戈德,广宇发展
2005-07-28,000587,*ST 光明,ST 光 明
2005-08-04,002010,传化股份,G 传  化
2005-08-04,000623,吉林敖东,G 敖  东
2005-08-08,002032,苏 泊 尔,G 苏泊尔
2005-08-08,000526,好 时 光,旭飞投资
2005-08-09,002029,七 匹 狼,G 七匹狼
2005-08-09,002023,海特高新,G 海  特
2005-08-11,002024,苏宁电器,G 苏  宁
2005-08-12,002019,鑫富药业,G 鑫  富
2005-08-18,000717,韶钢松山,G 韶  钢
2005-08-18,000004,北大高科,国农科技
2005-08-19,002001,新 和 成,G 新和成
2005-08-23,000830,鲁西化工,G 鲁  西
2005-09-02,000035,*ST 科健,ST 科 健
2005-09-08,002021,中捷股份,G 中  捷
2005-09-08,002014,永新股份,G 永  新
2005-09-08,002003,伟星股份,G 伟  星
2005-09-12,000061,农 产 品,G 农产品
2005-10-21,000892,长丰通信,星美联合
2005-10-24,000546,ST吉轻工,ST吉光华
2005-10-24,002002,江苏琼花,G 琼  花
2005-10-25,000059,辽通化工,G 辽  通
2005-10-26,002031,巨轮股份,G 巨  轮
2005-10-26,000972,新 中 基,G 中  基
2005-10-26,000408,河北华玉,玉源控股
2005-10-27,002034,美 欣 达,G 美欣达
2005-10-27,000860,顺鑫农业,G 顺  鑫
2005-10-27,000659,珠海中富,G 中  富
2005-10-27,000630,铜都铜业,G 铜  都
2005-10-28,000983,西山煤电,G 西  煤
2005-10-28,002006,精工科技,G 精  工
2005-10-28,002016,威尔科技,G 威  尔
2005-10-28,002022,科华生物,G 科  华
2005-10-28,002037,久联发展,G 久  联
2005-10-28,002018,华星化工,G 华  星
2005-10-31,002035,华帝股份,G 华  帝
2005-11-01,002013,中航精机,G 中  航
2005-11-01,002012,凯恩股份,G 凯  恩
2005-11-01,000620,ST 圣 方,*ST 圣方
2005-11-02,002009,天奇股份,G 天  奇
2005-11-03,002033,丽江旅游,G 丽  江
2005-11-03,000568,泸州老窖,G 老  窖
2005-11-04,002025,航天电器,G 航  天
2005-11-04,002005,德豪润达,G 德  豪
2005-11-04,002004,华邦制药,G 华  邦
2005-11-04,000662,索 芙 特,G 索芙特
2005-11-07,000629,新 钢 钒,G 新钢钒
2005-11-07,002049,晶源电子,G 晶  源
2005-11-07,002042,飞亚股份,G 飞  亚
2005-11-07,000930,丰原生化,G 丰  原
2005-11-08,002017,东信和平,G 东和平
2005-11-08,000936,华 西 村,G 华西村
2005-11-09,002040,南 京 港,G 南京港
2005-11-09,002038,双鹭药业,G 双  鹭
2005-11-09,000926,福星科技,G 福  星
2005-11-09,000627,百科药业,G 百  科
2005-11-10,000778,新兴铸管,G 铸  管
2005-11-10,000997,新 大 陆,G 新大陆
2005-11-10,002011,盾安环境,G 盾  安
2005-11-10,002027,七喜股份,G 七  喜
2005-11-10,002028,思源电气,G 思  源
2005-11-10,002020,京新药业,G 京  新
2005-11-10,002046,轴研科技,G 轴  研
2005-11-11,000065,北方国际,G 北  方
2005-11-11,002048,宁波华翔,G 华  翔
2005-11-11,000897,津滨发展,G 津  滨
2005-11-14,002026,山东威达,G 威  达
2005-11-14,000719,焦作鑫安,ST 鑫 安
2005-11-14,000695,滨海能源,G 滨  能
2005-11-15,002036,宜科科技,G 宜  科
2005-11-15,002015,霞客环保,G 霞  客
2005-11-17,000400,许继电气,G 许  继
2005-11-18,000060,中金岭南,G 中  金
2005-11-18,002030,达安基因,G 达  安
2005-11-18,000959,首钢股份,G 首  钢
2005-11-21,002050,三花股份,G 三  花
2005-11-21,000566,海南海药,G 海  药
2005-11-22,002007,华兰生物,G 华  兰
2005-11-22,000988,华工科技,G 华  工
2005-11-22,000635,英 力 特,G 英力特
2005-11-24,002043,兔 宝 宝,G 兔宝宝
2005-11-25,002045,广州国光,G 国  光
2005-11-28,000600,建投能源,G 建  投
2005-11-28,002044,江苏三友,G 三  友
2005-11-28,002041,登海种业,G 登  海
2005-11-28,002008,大族激光,G 大  族
2005-11-30,000725,京东方Ａ,G 京东方
2005-11-30,002047,成霖股份,G 成  霖
2005-11-30,002039,黔源电力,G 黔  源
2005-12-01,002024,G 苏  宁,苏宁电器
2005-12-01,002021,G 中  捷,中捷股份
2005-12-01,002020,G 京  新,京新药业
2005-12-01,002019,G 鑫  富,鑫富药业
2005-12-01,002018,G 华  星,华星化工
2005-12-01,002017,G 东和平,东信和平
2005-12-01,002016,G 威  尔,威尔科技
2005-12-01,002015,G 霞  客,霞客环保
2005-12-01,002014,G 永  新,永新股份
2005-12-01,002013,G 中  航,中航精机
2005-12-01,002012,G 凯  恩,凯恩股份
2005-12-01,002011,G 盾  安,盾安环境
2005-12-01,002009,G 天  奇,天奇股份
2005-12-01,002008,G 大  族,大族激光
2005-12-01,002007,G 华  兰,华兰生物
2005-12-01,002006,G 精  工,精工科技
2005-12-01,002005,G 德  豪,德豪润达
2005-12-01,002004,G 华  邦,华邦制药
2005-12-01,002003,G 伟  星,伟星股份
2005-12-01,002002,G 琼  花,江苏琼花
2005-12-01,002001,G 新和成,新 和 成
2005-12-01,000514,渝 开 发,G 渝开发
2005-12-01,002010,G 传  化,传化股份
2005-12-01,002025,G 航  天,航天电器
2005-12-01,002022,G 科  华,科华生物
2005-12-01,002027,G 七  喜,七喜股份
2005-12-01,002026,G 威  达,山东威达
2005-12-01,002050,G 三  花,三花股份
2005-12-01,002049,G 晶  源,晶源电子
2005-12-01,002048,G 华  翔,宁波华翔
2005-12-01,002047,G 成  霖,成霖股份
2005-12-01,002046,G 轴  研,轴研科技
2005-12-01,002045,G 国  光,广州国光
2005-12-01,002044,G 三  友,江苏三友
2005-12-01,002043,G 兔宝宝,兔 宝 宝
2005-12-01,002042,G 飞  亚,飞亚股份
2005-12-01,002041,G 登  海,登海种业
2005-12-01,002040,G 南京港,南 京 港
2005-12-01,002023,G 海  特,海特高新
2005-12-01,002038,G 双  鹭,双鹭药业
2005-12-01,002037,G 久  联,久联发展
2005-12-01,002036,G 宜  科,宜科科技
2005-12-01,002035,G 华  帝,华帝股份
2005-12-01,002034,G 美欣达,美 欣 达
2005-12-01,002033,G 丽  江,丽江旅游
2005-12-01,002032,G 苏泊尔,苏 泊 尔
2005-12-01,002031,G 巨  轮,巨轮股份
2005-12-01,002030,G 达  安,达安基因
2005-12-01,002029,G 七匹狼,七 匹 狼
2005-12-01,002028,G 思  源,思源电气
2005-12-01,002039,G 黔  源,黔源电力
2005-12-02,000898,鞍钢新轧,G 鞍  钢
2005-12-02,000002,万  科Ａ,G 万科Ａ
2005-12-05,000572,金盘股份,G 金  盘
2005-12-05,000599,青岛双星,G 双  星
2005-12-05,000968,煤 气 化,G 煤气化
2005-12-05,000969,安泰科技,G 安泰Ａ
2005-12-05,000821,京山轻机,G 京  山
2005-12-12,002027,七喜股份,七喜控股
2005-12-12,000917,电广传媒,G 电  广
2005-12-12,000652,泰达股份,G 泰  达
2005-12-13,000046,光彩建设,泛海建设
2005-12-13,000008,宝 利 来,G 宝利来
2005-12-16,000089,深圳机场,G 深机场
2005-12-20,000602,金马集团,G 金  马
2005-12-21,000709,唐钢股份,G 唐  钢
2005-12-22,000607,华立控股,G 华  立
2005-12-26,000718,*ST 吉纸,G*ST环球
2005-12-26,000687,保定天鹅,G 天  鹅
2005-12-27,000049,德赛电池,G 德  赛
2005-12-27,000881,大连国际,G 国  际
2005-12-27,000950,ST 农 化,G ST农化
2005-12-27,000690,宝 丽 华,G 宝丽华
2005-12-29,000971,湖北迈亚,G 迈  亚
2005-12-29,000815,美利纸业,G 美  利
2005-12-29,000586,汇源通信,G 汇  源
2005-12-29,000063,中兴通讯,G 中  兴
2005-12-30,000828,东莞控股,G 东  控
2005-12-30,000767,漳泽电力,G 漳  电
2005-12-30,000523,广州浪奇,G 浪  奇
2006-01-04,000817,辽河油田,辽油退市
2006-01-04,000763,锦州石化,锦化退市
2006-01-04,000025,ST特力Ａ,GST特力A
2006-01-05,000517,甬 成 功,*ST 成功
2006-01-06,000056,深 国 商,G 深国商
2006-01-06,000069,华侨城Ａ,G 华侨城
2006-01-09,000530,大冷股份,G 大  冷
2006-01-09,000806,银河科技,G 银  河
2006-01-10,000933,神火股份,G 神  火
2006-01-10,000909,数源科技,G 数  源
2006-01-10,000594,内蒙宏峰,G 宏  峰
2006-01-10,000070,特发信息,G 特  发
2006-01-11,000090,深 天 健,G 天  健
2006-01-12,000850,华茂股份,G 华  茂
2006-01-12,000006,深振业Ａ,G 深振业
2006-01-13,000608,阳光股份,G 阳  光
2006-01-13,000158,常山股份,G 常  山
2006-01-13,000153,丰原药业,G 丰原药
2006-01-16,000973,佛塑股份,G 佛  塑
2006-01-19,000539,粤电力Ａ,G 粤电力
2006-01-20,000987,广州友谊,G 穗友谊
2006-01-23,000990,诚志股份,G 诚  志
2006-01-23,000677,山东海龙,G 海  龙
2006-01-23,000606,青海明胶,G 明  胶
2006-01-24,000685,公用科技,G 公  用
2006-01-25,001696,宗申动力,G 宗  申
2006-02-06,000839,中信国安,G 国  安
2006-02-06,000837,秦川发展,G 秦发展
2006-02-06,000096,广聚能源,G 广  聚
2006-02-07,000708,大冶特钢,G 冶特钢
2006-02-07,000032,深桑达Ａ,G 深桑达
2006-02-07,000099,中信海直,G 海  直
2006-02-07,000919,金陵药业,G 金陵药
2006-02-07,000876,新 希 望,G 新希望
2006-02-09,000918,亚华种业,亚华控股
2006-02-09,000024,招商地产,G 招商局
2006-02-10,000859,国风塑业,G 国  风
2006-02-10,000826,合加资源,G 合  加
2006-02-10,000762,西藏矿业,G 藏矿业
2006-02-10,000700,模塑科技,G 模  塑
2006-02-13,000951,中国重汽,G 重  汽
2006-02-13,000912,泸 天 化,G 泸天化
2006-02-13,000903,云内动力,G 云  内
2006-02-14,000031,深宝恒Ａ,G 宝  恒
2006-02-14,000048,康达尔Ａ,G 康达尔
2006-02-14,000550,江铃汽车,G 江  铃
2006-02-14,000610,西安旅游,G 西  旅
2006-02-14,000713,丰乐种业,G 丰  乐
2006-02-14,000960,锡业股份,G 锡  业
2006-02-14,000597,东 北 药,G 东北药
2006-02-15,000739,普洛康裕,G 康  裕
2006-02-15,000615,湖北金环,G 金  环
2006-02-17,000567,海德股份,G 海  德
2006-02-17,000429,粤高速Ａ,G 粤高速
2006-02-17,000029,深深房Ａ,G 深深房
2006-02-20,000836,天大天财,G 鑫  茂
2006-02-20,000667,名流置业,G 名  流
2006-02-20,000618,吉林化工,吉化退市
2006-02-20,000531,穗恒运Ａ,G 穗恒运
2006-02-21,000790,华神集团,G 华  神
2006-02-22,000524,东方宾馆,G 穗东方
2006-02-22,000925,浙大海纳,浙江海纳
2006-02-23,000601,韶能股份,G 韶  能
2006-02-27,000793,燃气股份,G 燃  气
2006-02-28,000417,合肥百货,G 合百大
2006-02-28,000040,深鸿基Ａ,G 深鸿基
2006-03-01,000932,华菱管线,G 华  菱
2006-03-01,000918,亚华控股,*ST 亚华
2006-03-01,000526,旭飞投资,G 旭  飞
2006-03-01,000410,沈阳机床,G 沈  机
2006-03-06,000878,云南铜业,G 云  铜
2006-03-06,000014,沙河股份,G 沙  河
2006-03-07,000543,皖能电力,G 皖  能
2006-03-07,000977,浪潮信息,G 浪  潮
2006-03-07,000825,太钢不锈,G 太  钢
2006-03-07,000795,太原刚玉,G 刚  玉
2006-03-08,200025,ST特力Ｂ,特  力Ｂ
2006-03-08,000938,清华紫光,G 紫  光
2006-03-08,000651,格力电器,G 格  力
2006-03-08,000025,GST特力A,G 特力Ａ
2006-03-13,000818,锦化氯碱,G 锦  化
2006-03-13,000576,广东甘化,G 甘  化
2006-03-13,000428,华天酒店,G 华  天
2006-03-14,000998,隆平高科,G 隆  平
2006-03-14,000564,西安民生,G 陕民生
2006-03-15,000761,本钢板材,G 本  钢
2006-03-16,000692,惠天热电,G 惠  天
2006-03-16,000813,*ST 天纺,天山纺织
2006-03-16,000962,东方钽业,G 东方钽
2006-03-17,000970,中科三环,G 三  环
2006-03-17,000619,海螺型材,G 海型材
2006-03-17,000537,广宇发展,G 广  宇
2006-03-17,000528,桂柳工Ａ,G 柳  工
2006-03-17,000088,盐田港Ａ,G 盐田港
2006-03-17,000023,深天地Ａ,G 深天地
2006-03-20,000823,超声电子,G 超  声
2006-03-20,000718,G*ST环球,G ST环球
2006-03-21,000961,大连金牛,G 大  牛
2006-03-21,000869,张  裕Ａ,G 张  裕
2006-03-21,000509,同人华塑,*ST 华塑
2006-03-21,000155,川化股份,G 川  化
2006-03-22,000527,美的电器,G 美  的
2006-03-22,000822,山东海化,G 海  化
2006-03-22,000698,沈阳化工,G 沈  化
2006-03-23,000955,欣龙控股,G 欣  龙
2006-03-24,000519,银河动力,G 银  动
2006-03-24,000046,泛海建设,G 泛  海
2006-03-27,000835,隆源双登,四川圣达
2006-03-27,000712,锦龙股份,G 锦  龙
2006-03-28,000759,武汉中百,G 中  百
2006-03-28,000584,舒卡股份,G 舒  卡
2006-03-28,000551,创元科技,G 创  元
2006-03-28,000037,深南电Ａ,G 南  电
2006-03-28,000036,华联控股,G 华  联
2006-03-29,000413,宝  石Ａ,G 宝  石
2006-03-29,000488,晨鸣纸业,G 晨  鸣
2006-03-29,000702,正虹科技,G 正  虹
2006-03-30,000552,*ST 长风,G*ST靖煤
2006-03-30,000016,深康佳Ａ,G 康佳Ａ
2006-03-31,000151,中成股份,G 中  成
2006-03-31,000516,陕解放Ａ,G 解  放
2006-03-31,000899,赣能股份,G 赣  能
2006-03-31,000858,五 粮 液,G 五粮液
2006-03-31,000748,长城信息,*ST 信息
2006-04-03,000890,法 尔 胜,G 法尔胜
2006-04-03,000785,武汉中商,G 中  商
2006-04-03,000603,ST 威 达,*ST 威达
2006-04-03,000501,鄂武商Ａ,G 武商Ａ
2006-04-03,000996,捷利股份,G 捷  利
2006-04-04,200030,ST盛润Ｂ,*ST盛润B
2006-04-04,000030,ST盛润Ａ,*ST盛润A
2006-04-05,000581,威孚高科,G 威  孚
2006-04-05,000402,金 融 街,G 金融街
2006-04-06,000780,草原兴发,G 草原发
2006-04-06,000636,风华高科,G 风  华
2006-04-06,000589,黔轮胎Ａ,G 黔轮胎
2006-04-06,000420,吉林化纤,G 吉  纤
2006-04-07,000426,大地基础,G 大  地
2006-04-07,000711,天伦置业,G 天  伦
2006-04-07,000980,金马股份,G 黄金马
2006-04-10,000751,锌业股份,G 锌  业
2006-04-10,000055,方  大Ａ,G 方大Ａ
2006-04-11,000913,钱江摩托,G 钱  摩
2006-04-11,000831,关铝股份,G 关  铝
2006-04-11,000800,一汽轿车,G 轿  车
2006-04-11,000043,深南光Ａ,G 深南光
2006-04-12,000755,山西三维,G 三  维
2006-04-13,000802,ST 京 西,京西旅游
2006-04-13,000722,金果实业,G 金  果
2006-04-13,000078,海王生物,G 海  王
2006-04-13,000033,新都酒店,G 新  都
2006-04-14,000979,科苑集团,*ST 科苑
2006-04-17,000598,蓝星清洗,G 蓝清洗
2006-04-17,000522,白云山Ａ,G 白云山
2006-04-17,000967,上风高科,*ST 上风
2006-04-18,000816,江淮动力,G 江  动
2006-04-18,000735,罗 牛 山,G 罗牛山
2006-04-18,000498,丹东化纤,G 丹  化
2006-04-19,000916,华北高速,G 华  路
2006-04-19,000558,莱茵置业,G 莱  茵
2006-04-20,000788,西南合成,G 合  成
2006-04-20,000422,湖北宜化,G 宜  化
2006-04-20,000100,TCL 集团,GTCL集团
2006-04-21,000004,国农科技,*ST 国农
2006-04-21,000406,石油大明,大明退市
2006-04-21,000559,万向钱潮,G 钱  潮
2006-04-21,000738,南方摩托,G 南  摩
2006-04-21,000779,三毛派神,*ST 派神
2006-04-21,000866,扬子石化,扬子退市
2006-04-21,000956,中原油气,中原退市
2006-04-21,000595,西北轴承,G 西  轴
2006-04-24,000757,方向光电,*ST方向A
2006-04-24,000585,ST东北电,东北电气
2006-04-24,000541,佛山照明,G 佛  照
2006-04-25,000901,航天科技,G 航科技
2006-04-25,000540,世纪中天,*ST 中天
2006-04-25,000031,G 宝  恒,G 中粮地
2006-04-26,000027,深能源Ａ,G 深能源
2006-04-26,000050,深天马Ａ,G 深天马
2006-04-26,000633,合金投资,*ST 合金
2006-04-26,000505,ST 珠 江,*ST 珠江
2006-04-26,000789,江西水泥,*ST 江泥
2006-04-26,200505,ST珠江Ｂ,*ST珠江B
2006-04-26,000750,桂林集琦,*ST 集琦
2006-04-26,000928,吉林炭素,*ST 吉炭
2006-04-27,000798,中水渔业,G 中  水
2006-04-27,000670,天发石油,*ST 天发
2006-04-28,000738,G 南  摩,G*ST南摩
2006-04-28,000737,南风化工,G 南  风
2006-04-28,000034,ST 深 泰,*ST 深泰
2006-04-28,000028,一致药业,G 一  致
2006-05-08,000736,ST 重 实,*ST 重实
2006-05-08,000672,铜城集团,*ST 铜城
2006-05-08,000925,浙江海纳,*ST 海纳
2006-05-08,000885,ST 春 都,*ST 春都
2006-05-09,000578,数码网络,*ST 数码
2006-05-09,000035,ST 科 健,*ST 科健
2006-05-09,000038,深大通Ａ,*ST 大通
2006-05-09,000403,三九生化,*ST 生化
2006-05-09,000408,玉源控股,*ST 玉源
2006-05-09,000506,东泰控股,*ST 东泰
2006-05-09,000557,*ST 广夏,ST 广 夏
2006-05-09,000632,三木集团,*ST 三木
2006-05-09,000010,深 华 新,*ST 华新
2006-05-09,000656,ST 东 源,*ST 东源
2006-05-09,000693,聚友网络,*ST 聚友
2006-05-09,000727,华东科技,G 华  电
2006-05-09,000768,西飞国际,G 西  飞
2006-05-09,000787,创智科技,*ST 创智
2006-05-09,000820,金城股份,*ST 金城
2006-05-09,000863,ST 商 务,*ST 商务
2006-05-09,000655,华光陶瓷,*ST 华陶
2006-05-09,000892,星美联合,ST 星 美
2006-05-11,000625,长安汽车,G 长  安
2006-05-12,000546,ST吉光华,G ST光华
2006-05-12,000782,美达股份,G 美  达
2006-05-15,000910,大亚科技,G 大  亚
2006-05-15,000791,*ST 化工,ST 化 工
2006-05-15,000066,长城电脑,G 长  城
2006-05-15,000062,深圳华强,G 华  强
2006-05-16,000503,海虹控股,G 海  虹
2006-05-16,000585,东北电气,G 东北电
2006-05-16,000596,*ST古井A,ST古井Ａ
2006-05-16,000729,燕京啤酒,G 燕  啤
2006-05-16,000777,中核科技,G 中  核
2006-05-16,200596,*ST古井B,ST古井Ｂ
2006-05-17,000911,南宁糖业,G 南  糖
2006-05-18,000565,渝三峡Ａ,G 渝三峡
2006-05-19,000978,桂林旅游,G 桂  旅
2006-05-19,000835,四川圣达,G 圣  达
2006-05-22,000989,九 芝 堂,G 九芝堂
2006-05-22,000683,*ST 天然,G*ST天然
2006-05-22,000546,G ST光华,G 光  华
2006-05-22,000021,深科技Ａ,G 深科技
2006-05-22,000502,恒大地产,绿景地产
2006-05-23,000807,云铝股份,G 云  铝
2006-05-24,000401,冀东水泥,G 冀  东
2006-05-24,000301,丝绸股份,G 丝  绸
2006-05-24,000039,中集集团,G 中  集
2006-05-24,000012,南  玻Ａ,G 南  玻
2006-05-25,000888,峨眉山Ａ,G 峨眉山
2006-05-26,000877,天山股份,G 天  山
2006-05-29,000538,云南白药,G 云白药
2006-05-29,000680,山推股份,G 山  推
2006-05-29,000688,朝华集团,*ST 朝华
2006-05-29,000802,京西旅游,G 京  旅
2006-05-30,000022,深赤湾Ａ,G 深赤湾
2006-05-31,000976,春晖股份,G 春  晖
2006-06-01,000868,安凯客车,G 安  凯
2006-06-01,000813,天山纺织,G 天  纺
2006-06-01,000811,烟台冰轮,G 冰  轮
2006-06-01,000690,G 宝丽华,G 宝能源
2006-06-05,000928,*ST 吉炭,G*ST吉炭
2006-06-05,000748,*ST 信息,G*ST信息
2006-06-06,000883,三环股份,G 鄂三环
2006-06-06,000756,新华制药,G 新  华
2006-06-07,000720,鲁能泰山,G 泰  山
2006-06-07,000525,红 太 阳,G 红太阳
2006-06-07,000848,承德露露,G 露  露
2006-06-07,000758,中色股份,G 中  色
2006-06-08,000949,新乡化纤,G 新  纤
2006-06-08,000707,双环科技,G 双  环
2006-06-08,000555,ST 太 光,G ST太光
2006-06-08,000547,闽福发Ａ,G 闽福发
2006-06-08,000950,G ST农化,G ST建峰
2006-06-09,000958,东方热电,G 石热电
2006-06-09,000409,*ST 四通,ST 四 通
2006-06-12,000791,ST 化 工,G ST化工
2006-06-12,000726,鲁  泰Ａ,G 鲁  泰
2006-06-13,000732,福建三农,*ST 三农
